Protein family,Layer,Head,Correlation,P-value
PF06427,0,0,-0.16426298843966425,6.420221616367334e-145
PF06427,0,1,-0.2310739183455965,1.2536120366798729e-288
PF06427,0,2,-0.34225778520749084,0.0
PF06427,0,3,-0.17212793493282733,3.8362676469644885e-159
PF06427,0,4,0.6365717657169861,0.0
PF06427,0,5,-0.32785697384723866,0.0
PF06427,0,6,0.04606451621820167,9.1036680168707e-13
PF06427,0,7,-0.3171156075146862,0.0
PF06427,0,8,-0.32566614897053686,0.0
PF06427,0,9,-0.4885223537409629,0.0
PF06427,0,10,-0.11837959478043977,1.0399535958036597e-75
PF06427,0,11,-0.26932430297790977,0.0
PF06427,1,0,-0.5976398491718186,0.0
PF06427,1,1,0.12194776779333534,2.9195095898011975e-80
PF06427,1,2,-0.45644537069363955,0.0
PF06427,1,3,-0.46179623632213723,0.0
PF06427,1,4,-0.5975616984222557,0.0
PF06427,1,5,-0.3573177828950172,0.0
PF06427,1,6,-0.5822734978513572,0.0
PF06427,1,7,-0.517294675442328,0.0
PF06427,1,8,-0.5580384784544205,0.0
PF06427,1,9,-0.6203910038194618,0.0
PF06427,1,10,-0.1510937918481423,1.1516497607767957e-122
PF06427,1,11,-0.3948626436643463,0.0
PF06427,2,0,-0.32195662087622523,0.0
PF06427,2,1,-0.4114899618356547,0.0
PF06427,2,2,-0.5262369538233045,0.0
PF06427,2,3,-0.3469095185854115,0.0
PF06427,2,4,-0.17455535926815358,1.1269066338892363e-163
PF06427,2,5,0.19909275470009627,2.692451114143565e-213
PF06427,2,6,-0.4238221459502939,0.0
PF06427,2,7,-0.5072519088281012,0.0
PF06427,2,8,-0.4893062950890414,0.0
PF06427,2,9,-0.1128040781903808,7.126730971373976e-69
PF06427,2,10,-0.4941464202091581,0.0
PF06427,2,11,-0.6269416987398038,0.0
PF06427,3,0,-0.5225265719101768,0.0
PF06427,3,1,-0.5271503048348553,0.0
PF06427,3,2,-0.37807052103354416,0.0
PF06427,3,3,-0.0421284665169884,6.469266165744867e-11
PF06427,3,4,-0.5025422467457807,0.0
PF06427,3,5,-0.5136463061454971,0.0
PF06427,3,6,-0.31290870213068717,0.0
PF06427,3,7,-0.5628434045094715,0.0
PF06427,3,8,0.14211643104548174,1.3211539708523328e-108
PF06427,3,9,-0.5389468557481452,0.0
PF06427,3,10,-0.5736900148144618,0.0
PF06427,3,11,-0.4253219596590084,0.0
PF06427,4,0,-0.41383774587862626,0.0
PF06427,4,1,0.02184702621406287,0.0007078588534446924
PF06427,4,2,-0.49608789495826994,0.0
PF06427,4,3,-0.5117027056579688,0.0
PF06427,4,4,-0.5116155337948027,0.0
PF06427,4,5,-0.491884684223279,0.0
PF06427,4,6,-0.49832974782742445,0.0
PF06427,4,7,-0.07286337590978002,1.1942348667908347e-29
PF06427,4,8,-0.5418475427655647,0.0
PF06427,4,9,-0.5054461106798159,0.0
PF06427,4,10,-0.5027869954767084,0.0
PF06427,4,11,-0.4819447210011215,0.0
PF06427,5,0,-0.09543526910318903,1.0016418108359482e-49
PF06427,5,1,-0.21826997763525466,5.400942501189912e-257
PF06427,5,2,-0.5410607047408132,0.0
PF06427,5,3,-0.25351127239431104,0.0
PF06427,5,4,-0.4378281481975631,0.0
PF06427,5,5,-0.14972577650406732,1.8267661885929262e-120
PF06427,5,6,-0.4789192891168563,0.0
PF06427,5,7,-0.3513986050920872,0.0
PF06427,5,8,-0.36754260097372526,0.0
PF06427,5,9,-0.49024563741138555,0.0
PF06427,5,10,-0.3820758049022673,0.0
PF06427,5,11,-0.03765861712220722,5.25614392189342e-09
PF06427,6,0,-0.49983968967616144,0.0
PF06427,6,1,-0.3343963267380617,0.0
PF06427,6,2,-0.4841631000086973,0.0
PF06427,6,3,-0.20362228198941196,3.1821358993844606e-223
PF06427,6,4,-0.4525839350793614,0.0
PF06427,6,5,-0.42561299983109413,0.0
PF06427,6,6,-0.5052154234171166,0.0
PF06427,6,7,-0.36567520249074,0.0
PF06427,6,8,-0.4994211607072516,0.0
PF06427,6,9,-0.46783728434908795,0.0
PF06427,6,10,-0.261884421299811,0.0
PF06427,6,11,0.22293788364702036,2.6921961403798563e-268
PF06427,7,0,-0.3771006400177579,0.0
PF06427,7,1,-0.4580678059506811,0.0
PF06427,7,2,-0.5108170809870985,0.0
PF06427,7,3,-0.5069762231788429,0.0
PF06427,7,4,-0.447820349145952,0.0
PF06427,7,5,-0.2728991490826957,0.0
PF06427,7,6,0.11653781677643307,2.0529244663120392e-73
PF06427,7,7,-0.34467428656953003,0.0
PF06427,7,8,-0.48515703352525025,0.0
PF06427,7,9,-0.3990993873445138,0.0
PF06427,7,10,-0.5124603293799042,0.0
PF06427,7,11,0.12328561375852068,5.284575446682409e-82
PF06427,8,0,-0.5227136135790212,0.0
PF06427,8,1,-0.4996674178740306,0.0
PF06427,8,2,0.27142204725081864,0.0
PF06427,8,3,-0.4535554420302612,0.0
PF06427,8,4,-0.4640920233968599,0.0
PF06427,8,5,-0.46060844972544795,0.0
PF06427,8,6,-0.11774482996877367,6.490213597068388e-75
PF06427,8,7,-0.5094848796385634,0.0
PF06427,8,8,-0.16644054370153288,8.703495688134114e-149
PF06427,8,9,-0.3747658897354406,0.0
PF06427,8,10,-0.49425406897824953,0.0
PF06427,8,11,-0.49857696697038145,0.0
PF06427,9,0,-0.4832676008600821,0.0
PF06427,9,1,-0.3902964182867271,0.0
PF06427,9,2,-0.5089262857491557,0.0
PF06427,9,3,-0.49178402788399694,0.0
PF06427,9,4,-0.4980653293750073,0.0
PF06427,9,5,-0.5067652019617755,0.0
PF06427,9,6,-0.36629012273080785,0.0
PF06427,9,7,-0.39901807300730374,0.0
PF06427,9,8,-0.5071031946864195,0.0
PF06427,9,9,-0.0443173975037099,6.3212378334757475e-12
PF06427,9,10,-0.4457462148396469,0.0
PF06427,9,11,-0.48398138829646875,0.0
PF06427,10,0,-0.4872900109002471,0.0
PF06427,10,1,-0.4343057688971068,0.0
PF06427,10,2,-0.4624291451915183,0.0
PF06427,10,3,-0.5309369312479231,0.0
PF06427,10,4,-0.50945696110127,0.0
PF06427,10,5,-0.4790640122869834,0.0
PF06427,10,6,-0.4977142195684052,0.0
PF06427,10,7,-0.5035795106989899,0.0
PF06427,10,8,-0.5410923098883164,0.0
PF06427,10,9,-0.5161792678230808,0.0
PF06427,10,10,-0.4938401178170287,0.0
PF06427,10,11,-0.5275268665370718,0.0
PF06427,11,0,-0.503972271495963,0.0
PF06427,11,1,-0.5081118912447067,0.0
PF06427,11,2,-0.47980906908884596,0.0
PF06427,11,3,-0.5215793579430262,0.0
PF06427,11,4,-0.5253004178437055,0.0
PF06427,11,5,-0.5593838739356608,0.0
PF06427,11,6,-0.5248559646554884,0.0
PF06427,11,7,-0.537479268579948,0.0
PF06427,11,8,-0.5282359077932018,0.0
PF06427,11,9,0.03998216093828553,5.668198067757811e-10
PF06427,11,10,-0.47950203403112923,0.0
PF06427,11,11,-0.5402453963728431,0.0
