Protein family,Layer,Head,Correlation,P-value
PF00699,0,0,-0.24898056449598696,0.0
PF00699,0,1,-0.2799830036763916,0.0
PF00699,0,2,-0.317369888629174,0.0
PF00699,0,3,-0.1709630882388046,0.0
PF00699,0,4,0.4707085920968813,0.0
PF00699,0,5,-0.16758560258072322,0.0
PF00699,0,6,-0.027478603098815044,6.470408629517008e-16
PF00699,0,7,-0.3137216083804489,0.0
PF00699,0,8,-0.29897408364323586,0.0
PF00699,0,9,-0.3396528832803071,0.0
PF00699,0,10,-0.07172813583054424,5.795102491296911e-99
PF00699,0,11,-0.26813070551295515,0.0
PF00699,1,0,-0.5621215825066491,0.0
PF00699,1,1,-0.22189297929165694,0.0
PF00699,1,2,-0.41084678703791255,0.0
PF00699,1,3,-0.3633765928808155,0.0
PF00699,1,4,-0.5688729614375474,0.0
PF00699,1,5,-0.5266911823639181,0.0
PF00699,1,6,-0.4902632030226502,0.0
PF00699,1,7,-0.4273662698494035,0.0
PF00699,1,8,-0.5910291006527562,0.0
PF00699,1,9,-0.5532256856340855,0.0
PF00699,1,10,-0.05704391783883471,3.177613743326088e-63
PF00699,1,11,-0.4554750445218757,0.0
PF00699,2,0,-0.39985259259297096,0.0
PF00699,2,1,-0.5646475895181471,0.0
PF00699,2,2,-0.5078388234184416,0.0
PF00699,2,3,-0.4653743807105497,0.0
PF00699,2,4,-0.17640240894776876,0.0
PF00699,2,5,0.09277968701188706,1.5926564330089934e-164
PF00699,2,6,-0.4271878600327561,0.0
PF00699,2,7,-0.5639483448654696,0.0
PF00699,2,8,-0.5642626761039227,0.0
PF00699,2,9,-0.19092390076137336,0.0
PF00699,2,10,-0.5523979753653578,0.0
PF00699,2,11,-0.5509253372308444,0.0
PF00699,3,0,-0.4642881614339335,0.0
PF00699,3,1,-0.4960460199949736,0.0
PF00699,3,2,-0.46838873895998306,0.0
PF00699,3,3,-0.12061022690108086,2.082334953898972e-277
PF00699,3,4,-0.4489163378427722,0.0
PF00699,3,5,-0.5483437518486547,0.0
PF00699,3,6,-0.3799084327602376,0.0
PF00699,3,7,-0.6043805665091732,0.0
PF00699,3,8,0.17583103133183903,0.0
PF00699,3,9,-0.5820255668601214,0.0
PF00699,3,10,-0.6194070820543383,0.0
PF00699,3,11,-0.48035240235112575,0.0
PF00699,4,0,-0.4973268727751479,0.0
PF00699,4,1,0.02650590958471944,6.492365837565324e-15
PF00699,4,2,-0.5675748978066553,0.0
PF00699,4,3,-0.5407092138227974,0.0
PF00699,4,4,-0.5849903758117723,0.0
PF00699,4,5,-0.5178593893624265,0.0
PF00699,4,6,-0.5217910529387456,0.0
PF00699,4,7,-0.16629307322720346,0.0
PF00699,4,8,-0.516324854207845,0.0
PF00699,4,9,-0.5330534258998342,0.0
PF00699,4,10,-0.559235940594828,0.0
PF00699,4,11,-0.5391633072447863,0.0
PF00699,5,0,-0.18370671511997932,0.0
PF00699,5,1,-0.3146319574173328,0.0
PF00699,5,2,-0.6036478359066244,0.0
PF00699,5,3,-0.3958533510533274,0.0
PF00699,5,4,-0.572057525436244,0.0
PF00699,5,5,-0.3008425709469139,0.0
PF00699,5,6,-0.5685313406217657,0.0
PF00699,5,7,-0.42828060025520737,0.0
PF00699,5,8,-0.4583059701374504,0.0
PF00699,5,9,-0.5867680802148549,0.0
PF00699,5,10,-0.44351692516428487,0.0
PF00699,5,11,-0.15184495576832244,0.0
PF00699,6,0,-0.5797224990589864,0.0
PF00699,6,1,-0.4600749896035137,0.0
PF00699,6,2,-0.5770956491388798,0.0
PF00699,6,3,-0.4299918127806109,0.0
PF00699,6,4,-0.5631156339255831,0.0
PF00699,6,5,-0.3122530647034024,0.0
PF00699,6,6,-0.6265896047856079,0.0
PF00699,6,7,-0.5356153434857344,0.0
PF00699,6,8,-0.5886764814367298,0.0
PF00699,6,9,-0.5598869726110605,0.0
PF00699,6,10,-0.4324189478790856,0.0
PF00699,6,11,0.04309279533455659,8.137307917550843e-37
PF00699,7,0,-0.5188550576423652,0.0
PF00699,7,1,-0.5716432447273221,0.0
PF00699,7,2,-0.6301416456908772,0.0
PF00699,7,3,-0.5962155453817414,0.0
PF00699,7,4,-0.5793863757850342,0.0
PF00699,7,5,-0.4514028836286795,0.0
PF00699,7,6,-0.3266148120706075,0.0
PF00699,7,7,-0.5338201261257947,0.0
PF00699,7,8,-0.586900619941566,0.0
PF00699,7,9,-0.5418432144381337,0.0
PF00699,7,10,-0.6026554709384858,0.0
PF00699,7,11,0.015681718916435636,4.014270054393753e-06
PF00699,8,0,-0.5964042299218716,0.0
PF00699,8,1,-0.6049550955602943,0.0
PF00699,8,2,0.2843421967253968,0.0
PF00699,8,3,-0.5302521608622066,0.0
PF00699,8,4,-0.5914203646521663,0.0
PF00699,8,5,-0.5484659161747412,0.0
PF00699,8,6,-0.2601721298838913,0.0
PF00699,8,7,-0.5770699134824125,0.0
PF00699,8,8,-0.3274686322166269,0.0
PF00699,8,9,-0.4602451939144109,0.0
PF00699,8,10,-0.591249173091944,0.0
PF00699,8,11,-0.5678134458916808,0.0
PF00699,9,0,-0.5729659438805624,0.0
PF00699,9,1,-0.5430976671012505,0.0
PF00699,9,2,-0.5857218663905375,0.0
PF00699,9,3,-0.5862238291603331,0.0
PF00699,9,4,-0.5784920083123546,0.0
PF00699,9,5,-0.5916366868319823,0.0
PF00699,9,6,-0.48034982612563126,0.0
PF00699,9,7,-0.5437755530378131,0.0
PF00699,9,8,-0.5946496155024185,0.0
PF00699,9,9,-0.29641258291221007,0.0
PF00699,9,10,-0.6025765246373674,0.0
PF00699,9,11,-0.5839073726556567,0.0
PF00699,10,0,-0.5726786948831277,0.0
PF00699,10,1,-0.49590556612542896,0.0
PF00699,10,2,-0.55165612534793,0.0
PF00699,10,3,-0.6009085689950204,0.0
PF00699,10,4,-0.6015632576654143,0.0
PF00699,10,5,-0.5367633421372298,0.0
PF00699,10,6,-0.5873299208534759,0.0
PF00699,10,7,-0.5947404233066288,0.0
PF00699,10,8,-0.6093967311916189,0.0
PF00699,10,9,-0.6209114688848799,0.0
PF00699,10,10,-0.5602684909186565,0.0
PF00699,10,11,-0.5605160822505492,0.0
PF00699,11,0,-0.5926928827604911,0.0
PF00699,11,1,-0.5878066368641782,0.0
PF00699,11,2,-0.5506529414433774,0.0
PF00699,11,3,-0.6144918180415169,0.0
PF00699,11,4,-0.5967730279421527,0.0
PF00699,11,5,-0.602136155786585,0.0
PF00699,11,6,-0.6314056293907727,0.0
PF00699,11,7,-0.62319298621573,0.0
PF00699,11,8,-0.5629643861972806,0.0
PF00699,11,9,0.019729450741859982,6.594450806074322e-09
PF00699,11,10,-0.5400373752127491,0.0
PF00699,11,11,-0.6052125302713928,0.0
