Protein family,Layer,Head,Correlation,P-value
PF07498,0,0,-0.4349388680219638,0.0
PF07498,0,1,-0.5188804658144035,0.0
PF07498,0,2,-0.4457579131277416,0.0
PF07498,0,3,-0.20292342854120063,6.826362272858275e-101
PF07498,0,4,0.5567680315589922,0.0
PF07498,0,5,-0.4822197857738347,0.0
PF07498,0,6,-0.12796227904363466,1.0149889145727275e-40
PF07498,0,7,-0.4285810582361713,0.0
PF07498,0,8,-0.4162634169503002,0.0
PF07498,0,9,-0.430364506239297,0.0
PF07498,0,10,0.11217407078220869,1.2492241699037275e-31
PF07498,0,11,-0.35927510605258617,0.0
PF07498,1,0,-0.5423912152813897,0.0
PF07498,1,1,0.24348377306307728,9.710452858539423e-146
PF07498,1,2,-0.4625656321211469,0.0
PF07498,1,3,-0.31228939099166986,2.684742113477982e-243
PF07498,1,4,-0.45592499200584435,0.0
PF07498,1,5,-0.38029514794204766,0.0
PF07498,1,6,-0.4308747788240989,0.0
PF07498,1,7,-0.48034527537838956,0.0
PF07498,1,8,-0.47917394449281453,0.0
PF07498,1,9,-0.5461875952006898,0.0
PF07498,1,10,0.06904316608975795,6.563283203244943e-13
PF07498,1,11,-0.3124042778742971,1.7457953400454637e-243
PF07498,2,0,-0.4242709965330549,0.0
PF07498,2,1,-0.455166200566149,0.0
PF07498,2,2,-0.6569932426090174,0.0
PF07498,2,3,-0.43257988726202756,0.0
PF07498,2,4,-0.641310646498108,0.0
PF07498,2,5,0.06917857713337318,5.91749908435557e-13
PF07498,2,6,-0.47036870961743155,0.0
PF07498,2,7,-0.5713243880745605,0.0
PF07498,2,8,-0.5535125451519413,0.0
PF07498,2,9,-0.44075814775820377,0.0
PF07498,2,10,-0.5218515030414205,0.0
PF07498,2,11,-0.6539865006926818,0.0
PF07498,3,0,-0.4868525333444909,0.0
PF07498,3,1,-0.509893061109551,0.0
PF07498,3,2,-0.4691839988350185,0.0
PF07498,3,3,0.00215374097237168,0.822785756600958
PF07498,3,4,-0.48052123531435326,0.0
PF07498,3,5,-0.5263831216448774,0.0
PF07498,3,6,-0.38976128829829587,0.0
PF07498,3,7,-0.5950759672648099,0.0
PF07498,3,8,0.18118897068500112,1.740658564092496e-80
PF07498,3,9,-0.6440454220648569,0.0
PF07498,3,10,-0.5610979178855735,0.0
PF07498,3,11,-0.4857942194555518,0.0
PF07498,4,0,-0.4663760395560374,0.0
