Protein family,Layer,Correlation,P value
PF06427,0,0.06097886840264046,3.0783568595422795e-21
PF06427,1,0.04548344309129792,1.7482799266229068e-12
PF06427,2,0.08424007097883454,4.2965522018946015e-39
PF06427,3,0.07259574706666481,1.917865095713338e-29
PF06427,4,0.04628379021722828,7.101816373106877e-13
PF06427,5,0.00798096938257934,0.21608500786857046
PF06427,6,0.004325378428887369,0.5026016179089451
PF06427,7,-0.004540419960931245,0.4815996235305896
PF06427,8,-0.006173291803603654,0.3386583378525365
PF06427,9,-0.00856564309623081,0.18430038425415618
PF06427,10,-0.01379818732737512,0.032459197843927236
PF06427,11,-0.013530445235690433,0.03597535392286669
