Protein family,Layer,Head,Correlation,P-value
PF14317,0,0,-0.02285286646898728,0.001270894212547038
PF14317,0,1,-0.26776209857806804,0.0
PF14317,0,2,-0.2721050741875159,0.0
PF14317,0,3,-0.1769622355144826,1.4556794222353559e-139
PF14317,0,4,0.150521325171375,4.445149232698148e-101
PF14317,0,5,-0.08296801767509246,1.031237643300536e-31
PF14317,0,6,-0.07857819579957188,1.312020004603152e-28
PF14317,0,7,-0.2589417651824355,5.528592939745879e-302
PF14317,0,8,-0.2573091550095145,4.398695488294443e-298
PF14317,0,9,-0.18654552051642415,3.877678778192207e-155
PF14317,0,10,0.062101872743834066,1.8798542385021592e-18
PF14317,0,11,-0.21051216099400735,5.8340693702598305e-198
PF14317,1,0,-0.10152783702480347,1.0407636161664084e-46
PF14317,1,1,0.07609627810708354,6.2914515647012184e-27
PF14317,1,2,-0.23669992661178546,3.0867773309495745e-251
PF14317,1,3,-0.11093239789771572,1.800759982339598e-55
PF14317,1,4,-0.233117868121356,1.5311614026256699e-243
PF14317,1,5,-0.19820199819822365,2.872034716566256e-175
PF14317,1,6,-0.2227702775209349,4.837248025640667e-222
PF14317,1,7,-0.11811212119612534,1.0847495316041137e-62
PF14317,1,8,-0.23327343682925986,7.137080568037956e-244
PF14317,1,9,-0.0768297225231072,2.0306585132631924e-27
PF14317,1,10,0.1106408305996546,3.4588120707301105e-55
PF14317,1,11,-0.27771747048794654,0.0
PF14317,2,0,-0.014786443787668703,0.037080970750720525
PF14317,2,1,-0.30063381314362975,0.0
PF14317,2,2,-0.2186085332485017,1.0668117500341375e-213
PF14317,2,3,-0.1500080127620496,2.1412123038704982e-100
PF14317,2,4,-0.2254551060444403,1.621691172330543e-227
PF14317,2,5,0.2659173948402976,0.0
PF14317,2,6,-0.12330875967180834,3.319296910359806e-68
PF14317,2,7,-0.2196960442661987,7.32050509025998e-216
PF14317,2,8,-0.25145272804384033,2.5405817429180978e-284
PF14317,2,9,-0.04404297026901501,5.208750354766426e-10
PF14317,2,10,-0.22406906071064112,1.1099168206574091e-224
PF14317,2,11,-0.3288112609683829,0.0
PF14317,3,0,-0.14043771278503334,4.138063921264175e-88
PF14317,3,1,-0.0931589562920302,1.4286645196703886e-39
PF14317,3,2,-0.1600383962148845,3.526918522638628e-114
PF14317,3,3,0.1918808368355479,3.4451957738729965e-164
PF14317,3,4,-0.253348102048136,9.784191287017379e-289
PF14317,3,5,-0.20568721585013633,6.869665485768286e-189
PF14317,3,6,-0.23333183359422457,5.3582102432325155e-244
PF14317,3,7,-0.23111906679348992,2.64468993975922e-239
PF14317,3,8,0.04687411286875258,3.779625463133302e-11
PF14317,3,9,-0.2521055571477046,7.739469599977677e-286
PF14317,3,10,-0.2213581218854696,3.4285320271962903e-219
PF14317,3,11,-0.09264913932031563,3.713270927380481e-39
PF14317,4,0,-0.163396655123608,5.294291186474116e-119
