"FileName1","FileName2","RF_2","CI_2"
"PF00066_0","PF00066_sc0",1,1
"PF00066_0","PF00066_sc1",0.712871287128713,0.803231404908208
"PF00066_0","PF00066_sc10",0.584158415841584,0.724593938442551
"PF00066_0","PF00066_sc11",0.584158415841584,0.736426061810167
"PF00066_0","PF00066_sc2",0.712871287128713,0.783959984587939
"PF00066_0","PF00066_sc3",0.663366336633663,0.758655928700852
"PF00066_0","PF00066_sc4",0.663366336633663,0.777777525103884
"PF00066_0","PF00066_sc5",0.643564356435644,0.768187464692404
"PF00066_0","PF00066_sc6",0.623762376237624,0.749440499339541
"PF00066_0","PF00066_sc7",0.574257425742574,0.717270609509973
"PF00066_0","PF00066_sc8",0.554455445544555,0.718639704874883
"PF00066_0","PF00066_sc9",0.584158415841584,0.727937396297134
"PF00066_0","PF00066_scovar0",0.0396039603960396,0.243805112230496
"PF00066_0","PF00066_scovar1",0.0198019801980198,0.228058364832699
"PF00066_0","PF00066_scovar10",0.0099009900990099,0.140504293110819
"PF00066_0","PF00066_scovar11",0.0099009900990099,0.128732337283015
"PF00066_0","PF00066_scovar2",0.0198019801980198,0.18433355765488
"PF00066_0","PF00066_scovar3",0.0099009900990099,0.179748563644205
"PF00066_0","PF00066_scovar4",0.0099009900990099,0.150695258156076
"PF00066_0","PF00066_scovar5",0.0099009900990099,0.135506104390971
"PF00066_0","PF00066_scovar6",0.0099009900990099,0.137940387629957
"PF00066_0","PF00066_scovar7",0.0099009900990099,0.134863311776319
"PF00066_0","PF00066_scovar8",0.0099009900990099,0.132855307317142
"PF00066_0","PF00066_scovar9",0.0099009900990099,0.137410256972512
"PF00066_0","PF00066_sr0",0.0297029702970297,0.280819828146785
"PF00066_0","PF00066_sr1",0.0198019801980198,0.217654063910623
"PF00066_0","PF00066_sr10",0,0.165187645604884
"PF00066_0","PF00066_sr11",0,0.160619387741885
"PF00066_0","PF00066_sr2",0.0297029702970297,0.16686505392871
"PF00066_0","PF00066_sr3",0.0297029702970297,0.169114640057665
"PF00066_0","PF00066_sr4",0.0099009900990099,0.176469807828279
"PF00066_0","PF00066_sr5",0,0.15573001075373
"PF00066_0","PF00066_sr6",0,0.146529076581667
"PF00066_0","PF00066_sr7",0,0.148243052915226
"PF00066_0","PF00066_sr8",0,0.135077583206795
"PF00066_0","PF00066_sr9",0,0.165799049599586
"PF00066_1","PF00066_sc0",0.772277227722772,0.823985953521701
"PF00066_1","PF00066_sc1",0.861386138613861,0.924796597212514
"PF00066_1","PF00066_sc10",0.594059405940594,0.764673683469871
"PF00066_1","PF00066_sc11",0.574257425742574,0.745296356187981
"PF00066_1","PF00066_sc2",0.831683168316832,0.891574319412043
"PF00066_1","PF00066_sc3",0.762376237623762,0.847974573851592
"PF00066_1","PF00066_sc4",0.683168316831683,0.82656627560356
"PF00066_1","PF00066_sc5",0.613861386138614,0.775616052720877
"PF00066_1","PF00066_sc6",0.613861386138614,0.770598171446196
"PF00066_1","PF00066_sc7",0.544554455445545,0.736712081900752
"PF00066_1","PF00066_sc8",0.524752475247525,0.754273463811846
"PF00066_1","PF00066_sc9",0.574257425742574,0.741824329808501
"PF00066_1","PF00066_scovar0",0.0198019801980198,0.21116454958428
"PF00066_1","PF00066_scovar1",0.0099009900990099,0.203979084888872
"PF00066_1","PF00066_scovar10",0.0099009900990099,0.144173491915273
"PF00066_1","PF00066_scovar11",0.0099009900990099,0.135978626135893
"PF00066_1","PF00066_scovar2",0.0099009900990099,0.173099652298586
"PF00066_1","PF00066_scovar3",0.0099009900990099,0.175457951131582
"PF00066_1","PF00066_scovar4",0.0099009900990099,0.150347751444533
"PF00066_1","PF00066_scovar5",0.0099009900990099,0.140651734640775
"PF00066_1","PF00066_scovar6",0.0099009900990099,0.141392434829502
"PF00066_1","PF00066_scovar7",0.0099009900990099,0.136272383312515
"PF00066_1","PF00066_scovar8",0.0099009900990099,0.13906360909547
"PF00066_1","PF00066_scovar9",0.0099009900990099,0.14286426559708
"PF00066_1","PF00066_sr0",0.0099009900990099,0.241684358200668
"PF00066_1","PF00066_sr1",0.0099009900990099,0.209063634688479
"PF00066_1","PF00066_sr10",0,0.160394972391147
"PF00066_1","PF00066_sr11",0,0.163662633803601
"PF00066_1","PF00066_sr2",0.0198019801980198,0.174103755653679
"PF00066_1","PF00066_sr3",0.0297029702970297,0.170972170795276
"PF00066_1","PF00066_sr4",0.0099009900990099,0.176572858149288
"PF00066_1","PF00066_sr5",0.0099009900990099,0.163198094284766
"PF00066_1","PF00066_sr6",0.0099009900990099,0.154249880597195
"PF00066_1","PF00066_sr7",0.0099009900990099,0.15638676542063
"PF00066_1","PF00066_sr8",0.0099009900990099,0.14191062757241
"PF00066_1","PF00066_sr9",0.0099009900990099,0.164844147054813
"PF00066_10","PF00066_sc0",0.584158415841584,0.736534389021568
"PF00066_10","PF00066_sc1",0.623762376237624,0.79431803101877
"PF00066_10","PF00066_sc10",0.881188118811881,0.91450493213034
"PF00066_10","PF00066_sc11",0.762376237623762,0.84753122509508
"PF00066_10","PF00066_sc2",0.683168316831683,0.795097009611261
"PF00066_10","PF00066_sc3",0.732673267326733,0.813799073680523
"PF00066_10","PF00066_sc4",0.702970297029703,0.806884907444795
"PF00066_10","PF00066_sc5",0.752475247524752,0.875416371884605
"PF00066_10","PF00066_sc6",0.762376237623762,0.879243507566297
"PF00066_10","PF00066_sc7",0.742574257425743,0.85943987193912
"PF00066_10","PF00066_sc8",0.712871287128713,0.847737879737429
"PF00066_10","PF00066_sc9",0.841584158415842,0.8980613737226
"PF00066_10","PF00066_scovar0",0.0099009900990099,0.192616014744332
"PF00066_10","PF00066_scovar1",0.0099009900990099,0.184012591393125
"PF00066_10","PF00066_scovar10",0.0099009900990099,0.147207700751727
"PF00066_10","PF00066_scovar11",0.0099009900990099,0.135848700016137
"PF00066_10","PF00066_scovar2",0.0099009900990099,0.16004477380064
"PF00066_10","PF00066_scovar3",0.0099009900990099,0.160149018732032
"PF00066_10","PF00066_scovar4",0.0099009900990099,0.138891673187335
"PF00066_10","PF00066_scovar5",0.0099009900990099,0.135140812638522
"PF00066_10","PF00066_scovar6",0.0099009900990099,0.132800115018677
"PF00066_10","PF00066_scovar7",0.0099009900990099,0.129269065972249
"PF00066_10","PF00066_scovar8",0.0099009900990099,0.130543566691387
"PF00066_10","PF00066_scovar9",0.0099009900990099,0.14389638631108
"PF00066_10","PF00066_sr0",0,0.216812297722149
"PF00066_10","PF00066_sr1",0,0.191942191265192
"PF00066_10","PF00066_sr10",0,0.165881537925888
"PF00066_10","PF00066_sr11",0,0.170026475006587
"PF00066_10","PF00066_sr2",0.0099009900990099,0.16546948922899
"PF00066_10","PF00066_sr3",0.0198019801980198,0.171872249384553
"PF00066_10","PF00066_sr4",0,0.178623494048073
"PF00066_10","PF00066_sr5",0,0.168746947733022
"PF00066_10","PF00066_sr6",0,0.156793045467065
"PF00066_10","PF00066_sr7",0,0.16197859856638
"PF00066_10","PF00066_sr8",0,0.142972367767491
"PF00066_10","PF00066_sr9",0,0.167057395905519
"PF00066_11","PF00066_sc0",0.594059405940594,0.762156274246155
"PF00066_11","PF00066_sc1",0.603960396039604,0.780569155088407
"PF00066_11","PF00066_sc10",0.782178217821782,0.843179037428702
"PF00066_11","PF00066_sc11",0.801980198019802,0.865045229118935
"PF00066_11","PF00066_sc2",0.663366336633663,0.790781223054339
"PF00066_11","PF00066_sc3",0.702970297029703,0.809834374637409
"PF00066_11","PF00066_sc4",0.702970297029703,0.83686082159845
"PF00066_11","PF00066_sc5",0.702970297029703,0.799693603742701
"PF00066_11","PF00066_sc6",0.722772277227723,0.814675954611236
"PF00066_11","PF00066_sc7",0.653465346534653,0.762010689356741
"PF00066_11","PF00066_sc8",0.663366336633663,0.784223886875872
"PF00066_11","PF00066_sc9",0.782178217821782,0.847285720474678
"PF00066_11","PF00066_scovar0",0.0099009900990099,0.197579285599611
"PF00066_11","PF00066_scovar1",0.0099009900990099,0.194937773068175
"PF00066_11","PF00066_scovar10",0.0099009900990099,0.148357960220116
"PF00066_11","PF00066_scovar11",0.0099009900990099,0.136626725064127
"PF00066_11","PF00066_scovar2",0.0099009900990099,0.166601916294088
"PF00066_11","PF00066_scovar3",0.0099009900990099,0.168064258686679
"PF00066_11","PF00066_scovar4",0.0099009900990099,0.142731333339875
"PF00066_11","PF00066_scovar5",0.0099009900990099,0.134500585569593
"PF00066_11","PF00066_scovar6",0.0099009900990099,0.13383472331021
"PF00066_11","PF00066_scovar7",0.0099009900990099,0.130357459717744
"PF00066_11","PF00066_scovar8",0.0099009900990099,0.133221631979564
"PF00066_11","PF00066_scovar9",0.0099009900990099,0.141982126564877
"PF00066_11","PF00066_sr0",0,0.229111162507643
"PF00066_11","PF00066_sr1",0,0.195613422994456
"PF00066_11","PF00066_sr10",0,0.165653846704452
"PF00066_11","PF00066_sr11",0,0.167151064285484
"PF00066_11","PF00066_sr2",0.0099009900990099,0.164260391046758
"PF00066_11","PF00066_sr3",0.0198019801980198,0.173997553731193
"PF00066_11","PF00066_sr4",0,0.17726623915721
"PF00066_11","PF00066_sr5",0,0.162556388610153
