"FileName","NJRFScore","MLRFScore","NJCI","MLCI"
"PF00066_0",0.386138613861386,0.316831683168317,0.666731658937796,0.594532883297178
"PF00066_1",0.386138613861386,0.326732673267327,0.689704239842262,0.603194102630579
"PF00066_10",0.386138613861386,0.287128712871287,0.640289961430622,0.545691644613915
"PF00066_11",0.376237623762376,0.287128712871287,0.685697019940993,0.595417522081852
"PF00066_2",0.386138613861386,0.316831683168317,0.719620590500912,0.612350916182303
"PF00066_3",0.396039603960396,0.297029702970297,0.708260891757753,0.590411630648444
"PF00066_4",0.405940594059406,0.287128712871287,0.690377807937623,0.569212335593268
"PF00066_5",0.376237623762376,0.287128712871287,0.647689990151099,0.555101432326051
"PF00066_6",0.366336633663366,0.267326732673267,0.63357356768539,0.537923470149931
"PF00066_7",0.346534653465347,0.257425742574257,0.627332542658826,0.538687404162417
"PF00066_8",0.376237623762376,0.257425742574257,0.65566056005044,0.554473602409182
"PF00066_9",0.386138613861386,0.287128712871287,0.651600983680384,0.565252030581187
"PF00168_0",0.580392156862745,0.443137254901961,0.616787912981422,0.460995321151756
"PF00168_1",0.533333333333333,0.462745098039216,0.655484912113245,0.52410652981957
"PF00168_10",0.498039215686275,0.43921568627451,0.580025172292098,0.507102814414675
"PF00168_11",0.509803921568627,0.435294117647059,0.589577344254454,0.514583738854444
"PF00168_2",0.537254901960784,0.450980392156863,0.687866384314307,0.528875683637862
"PF00168_3",0.474509803921569,0.411764705882353,0.663846951090176,0.530393608891329
"PF00168_4",0.462745098039216,0.419607843137255,0.599399789814102,0.484614929598779
"PF00168_5",0.447058823529412,0.411764705882353,0.565023870686811,0.486207007756032
"PF00168_6",0.454901960784314,0.419607843137255,0.564123988009806,0.502122647181924
"PF00168_7",0.447058823529412,0.415686274509804,0.555609001383631,0.502362415563663
"PF00168_8",0.462745098039216,0.423529411764706,0.581939441236351,0.510376952009133
"PF00168_9",0.482352941176471,0.431372549019608,0.588330130666215,0.509867494652607
"PF00484_0",0.542168674698795,0.457831325301205,0.702757350558827,0.65785026210855
"PF00484_1",0.538152610441767,0.461847389558233,0.733609228574723,0.696536279166403
"PF00484_10",0.526104417670683,0.485943775100402,0.72672496266085,0.708312012892907
"PF00484_11",0.522088353413655,0.477911646586345,0.681905974533094,0.671153718236551
"PF00484_2",0.57429718875502,0.48995983935743,0.753810291469341,0.703948341342201
"PF00484_3",0.502008032128514,0.449799196787149,0.715425947754122,0.68875241062279
"PF00484_4",0.530120481927711,0.473895582329317,0.713786671789161,0.691422621420889
"PF00484_5",0.48995983935743,0.461847389558233,0.718213833943903,0.700580924219593
"PF00484_6",0.481927710843373,0.457831325301205,0.701660852252578,0.681925354231471
"PF00484_7",0.481927710843373,0.461847389558233,0.701979552097886,0.681072133979257
"PF00484_8",0.493975903614458,0.481927710843373,0.694152514615271,0.680751333559325
"PF00484_9",0.526104417670683,0.493975903614458,0.695885889164139,0.699725339507376
"PF00672_0",0.421052631578947,0.301435406698565,0.517570580518012,0.379468666808212
"PF00672_1",0.406698564593301,0.282296650717703,0.498007378890359,0.374374352038234
"PF00672_10",0.344497607655502,0.282296650717703,0.439933061503927,0.40141247211012
"PF00672_11",0.349282296650718,0.291866028708134,0.461340111307707,0.3984290244247
"PF00672_2",0.421052631578947,0.296650717703349,0.529934975625417,0.402436493609621
"PF00672_3",0.368421052631579,0.258373205741627,0.486086537222591,0.395776890789924
"PF00672_4",0.358851674641148,0.253588516746411,0.471542385203584,0.388531244561366
"PF00672_5",0.339712918660287,0.263157894736842,0.445276100232941,0.388961800113185
"PF00672_6",0.344497607655502,0.272727272727273,0.421757808552101,0.366081454845443
"PF00672_7",0.334928229665072,0.267942583732057,0.434646562516589,0.379226922377393
"PF00672_8",0.339712918660287,0.267942583732057,0.44991214096457,0.392341713042036
"PF00672_9",0.344497607655502,0.282296650717703,0.456528335926703,0.416974705446585
"PF00699_0",0.457044673539519,0.329896907216495,0.566212696836823,0.450790715367055
"PF00699_1",0.474226804123711,0.350515463917526,0.600446540936603,0.479359664930582
"PF00699_10",0.419243986254296,0.329896907216495,0.664430926297584,0.5357519034609
"PF00699_11",0.415807560137457,0.336769759450172,0.652223536336217,0.52006311165391
"PF00699_2",0.487972508591065,0.367697594501718,0.639649023428353,0.504988779211761
"PF00699_3",0.426116838487972,0.326460481099656,0.624556236319421,0.482376298544091
"PF00699_4",0.388316151202749,0.336769759450172,0.64389810057691,0.494022889015921
"PF00699_5",0.36426116838488,0.309278350515464,0.63400793317027,0.49370032281074
"PF00699_6",0.371134020618557,0.312714776632302,0.603366943005097,0.472346072524702
"PF00699_7",0.367697594501718,0.312714776632302,0.589382542000658,0.482785697883348
"PF00699_8",0.384879725085911,0.319587628865979,0.622679531834577,0.50698838803038
"PF00699_9",0.419243986254296,0.347079037800687,0.627823053416986,0.500759959163147
"PF01951_0",0.470899470899471,0.439153439153439,0.642019891844023,0.608113564554344
"PF01951_1",0.481481481481481,0.455026455026455,0.640005643685433,0.627273537238804
"PF01951_10",0.465608465608466,0.44973544973545,0.630046321821034,0.619981176350352
"PF01951_11",0.455026455026455,0.455026455026455,0.619103239973024,0.625222282994772
"PF01951_2",0.486772486772487,0.46031746031746,0.630728123834882,0.627876035559585
"PF01951_3",0.439153439153439,0.433862433862434,0.619901510652431,0.629192714717324
"PF01951_4",0.428571428571429,0.444444444444444,0.601562077488094,0.615036878076419
"PF01951_5",0.439153439153439,0.465608465608466,0.566430837094937,0.578950516250162
"PF01951_6",0.44973544973545,0.44973544973545,0.581880582880663,0.59022385997616
"PF01951_7",0.423280423280423,0.412698412698413,0.572225740725292,0.557143574503061
"PF01951_8",0.444444444444444,0.439153439153439,0.613834539715678,0.612186578260961
"PF01951_9",0.444444444444444,0.433862433862434,0.608275248782715,0.617368899759131
"PF03147_0",0.526881720430108,0.301075268817204,0.665804840768055,0.454092849212634
"PF03147_1",0.548387096774194,0.344086021505376,0.706677563075244,0.530198826320706
"PF03147_10",0.279569892473118,0.279569892473118,0.511606245730458,0.513206523910799
"PF03147_11",0.32258064516129,0.301075268817204,0.540298912413522,0.519795853175205
"PF03147_2",0.516129032258065,0.376344086021505,0.701750264429574,0.543614363155777
"PF03147_3",0.354838709677419,0.290322580645161,0.593818249542615,0.536670925988293
"PF03147_4",0.344086021505376,0.333333333333333,0.541324363380548,0.512600208194012
"PF03147_5",0.333333333333333,0.301075268817204,0.52339536859074,0.485918157270567
"PF03147_6",0.311827956989247,0.290322580645161,0.505944071246921,0.454729182556285
"PF03147_7",0.311827956989247,0.290322580645161,0.497553683720876,0.452774214017736
"PF03147_8",0.32258064516129,0.290322580645161,0.516366437553756,0.502001066600365
"PF03147_9",0.333333333333333,0.311827956989247,0.552648186805713,0.499853874707792
"PF03463_0",0.472803347280335,0.435146443514644,0.626930086350472,0.607990962581967
"PF03463_1",0.502092050209205,0.456066945606695,0.673396881355315,0.657908474277115
"PF03463_10",0.460251046025105,0.405857740585774,0.660013376370185,0.617323847081014
"PF03463_11",0.464435146443515,0.418410041841004,0.673473710657177,0.622266852587188
"PF03463_2",0.502092050209205,0.443514644351464,0.685288112847456,0.655767104665475
"PF03463_3",0.485355648535565,0.430962343096234,0.684385010815467,0.640047729473086
"PF03463_4",0.435146443514644,0.393305439330544,0.667502553537181,0.617192041352265
"PF03463_5",0.447698744769874,0.397489539748954,0.653222910452024,0.614748157940067
"PF03463_6",0.430962343096234,0.393305439330544,0.650783883204643,0.61400973833338
"PF03463_7",0.426778242677824,0.389121338912134,0.639267260648294,0.6111988362878
"PF03463_8",0.435146443514644,0.401673640167364,0.648295996197514,0.626164083589417
"PF03463_9",0.435146443514644,0.401673640167364,0.656869283633836,0.617537724201127
"PF04972_0",0.511111111111111,0.4,0.681876075694045,0.484767567050563
"PF04972_1",0.474074074074074,0.4,0.689872823325208,0.497385753623771
"PF04972_10",0.437037037037037,0.392592592592593,0.621422297266041,0.523673512560919
"PF04972_11",0.42962962962963,0.385185185185185,0.631286079954347,0.522828466472733
"PF04972_2",0.488888888888889,0.392592592592593,0.684118652991902,0.500737102602067
"PF04972_3",0.422222222222222,0.37037037037037,0.677011371164716,0.509379482483588
"PF04972_4",0.422222222222222,0.37037037037037,0.644664896710641,0.503964128810602
"PF04972_5",0.42962962962963,0.407407407407407,0.602683794799773,0.511277794434963
"PF04972_6",0.437037037037037,0.4,0.615562698639752,0.534360311463236
"PF04972_7",0.422222222222222,0.392592592592593,0.601778844588019,0.522325137286854
"PF04972_8",0.451851851851852,0.385185185185185,0.635605175956753,0.523300902990608
"PF04972_9",0.459259259259259,0.4,0.634944254858424,0.517821978692837
"PF06427_0",0.447368421052632,0.381578947368421,0.692069801724011,0.623032990777961
"PF06427_1",0.460526315789474,0.44078947368421,0.685966899166769,0.646946024483564
"PF06427_10",0.407894736842105,0.401315789473684,0.692807372614855,0.643243209357747
"PF06427_11",0.407894736842105,0.421052631578947,0.679662023836879,0.644265925759681
"PF06427_2",0.414473684210526,0.427631578947368,0.668408071218109,0.634955047597534
"PF06427_3",0.394736842105263,0.388157894736842,0.706799756169666,0.649848029768015
"PF06427_4",0.427631578947368,0.407894736842105,0.68032340855557,0.639540986739461
"PF06427_5",0.388157894736842,0.388157894736842,0.648595341338575,0.613424242493092
"PF06427_6",0.401315789473684,0.407894736842105,0.669732312236417,0.649261531042337
"PF06427_7",0.381578947368421,0.381578947368421,0.645172578077034,0.628234127146365
"PF06427_8",0.394736842105263,0.401315789473684,0.669900617587654,0.652016889160007
"PF06427_9",0.414473684210526,0.414473684210526,0.669535142000748,0.638597190021424
"PF07498_0",0.495049504950495,0.435643564356436,0.684604807170647,0.617444976118612
"PF07498_1",0.514851485148515,0.465346534653465,0.690646923999938,0.655402438638824
"PF07498_10",0.435643564356436,0.405940594059406,0.68571170594168,0.677247243092038
"PF07498_11",0.455445544554455,0.415841584158416,0.69267800376625,0.698648396002499
"PF07498_2",0.485148514851485,0.415841584158416,0.693134154619325,0.638198311662875
"PF07498_3",0.465346534653465,0.396039603960396,0.703756964234732,0.652999330536365
"PF07498_4",0.396039603960396,0.376237623762376,0.689507316333129,0.626396921843994
"PF07498_5",0.465346534653465,0.366336633663366,0.694389838222312,0.640622703993257
"PF07498_6",0.405940594059406,0.346534653465347,0.666015847010624,0.618371900776737
"PF07498_7",0.405940594059406,0.346534653465347,0.661457478565739,0.626793110133758
"PF07498_8",0.386138613861386,0.376237623762376,0.677322096433061,0.647883986324222
"PF07498_9",0.425742574257426,0.386138613861386,0.676848333662094,0.662038435655328
"PF07677_0",0.476439790575916,0.43979057591623,0.691913973274269,0.596697212486443
"PF07677_1",0.528795811518325,0.492146596858639,0.728840835952413,0.666078125797195
"PF07677_10",0.539267015706806,0.460732984293194,0.692084552193603,0.639540354736276
"PF07677_11",0.539267015706806,0.465968586387435,0.702515766444612,0.669060635141202
"PF07677_2",0.513089005235602,0.465968586387435,0.744942468250967,0.660450594372255
"PF07677_3",0.471204188481675,0.424083769633508,0.653319263775639,0.616959098855213
"PF07677_4",0.49738219895288,0.43979057591623,0.65776749947274,0.626915279753197
"PF07677_5",0.50261780104712,0.43979057591623,0.653226860905563,0.634974852619272
"PF07677_6",0.513089005235602,0.450261780104712,0.657325062098199,0.638711171247688
"PF07677_7",0.486910994764398,0.43979057591623,0.65147014237956,0.634506373138322
"PF07677_8",0.486910994764398,0.43979057591623,0.652008725563003,0.641437538525807
"PF07677_9",0.507853403141361,0.445026178010471,0.678951042568515,0.639189696923312
"PF10114_0",0.520833333333333,0.479166666666667,0.706857571033527,0.646269170351141
"PF10114_1",0.479166666666667,0.473958333333333,0.700632522251838,0.666856846005657
"PF10114_10",0.505208333333333,0.505208333333333,0.674718123663725,0.669726254845478
"PF10114_11",0.494791666666667,0.473958333333333,0.667129383158174,0.650330609721966
"PF10114_2",0.473958333333333,0.46875,0.717408279789612,0.675772479579596
