"FileName","NJRFScore","MLRFScore","NJCI","MLCI"
"PF00066_default_0_0",0,0,0.121229788035956,0.108718232241893
"PF00066_default_0_1",0,0,0.0965010999650455,0.0897982977324404
"PF00066_default_0_10",0.0099009900990099,0,0.138021197433703,0.122749002857811
"PF00066_default_0_11",0,0,0.0921740011713787,0.0866599918272387
"PF00066_default_0_2",0,0,0.0909178767957644,0.0831704398980903
"PF00066_default_0_3",0,0,0.111993019111536,0.103943535684293
"PF00066_default_0_4",0.267326732673267,0.277227722772277,0.615456163705653,0.547524821082824
"PF00066_default_0_5",0,0,0.0943229079108511,0.0878880612455918
"PF00066_default_0_6",0.0297029702970297,0.0099009900990099,0.173211555017949,0.152286551506207
"PF00066_default_0_7",0,0,0.0936134964349266,0.0845401431650148
"PF00066_default_0_8",0,0,0.0883169939267318,0.0867200934117064
"PF00066_default_0_9",0,0,0.09158048006872,0.0859643640247698
"PF00066_default_1_0",0,0,0.0882140832808757,0.0825771569732502
"PF00066_default_1_1",0,0,0.110178068339047,0.103505354457205
"PF00066_default_1_10",0,0,0.118090859462176,0.110325297649454
"PF00066_default_1_11",0,0,0.0639280376092831,0.0599590526347455
"PF00066_default_1_2",0,0,0.0896885543358587,0.084048436666884
"PF00066_default_1_3",0.0198019801980198,0.0198019801980198,0.159688787141376,0.14592392480819
"PF00066_default_1_4",0,0,0.0897324311810738,0.0863776373184674
"PF00066_default_1_5",0,0,0.0946934221552741,0.0860565157044725
"PF00066_default_1_6",0,0,0.0952229525668015,0.0887451511471298
"PF00066_default_1_7",0,0,0.0890387617480682,0.081542714319178
"PF00066_default_1_8",0,0,0.0864922688945692,0.0796703583711005
"PF00066_default_1_9",0,0,0.0874954668247303,0.0815010978763566
"PF00066_default_10_0",0,0,0.0902579658987614,0.0846511423233948
"PF00066_default_10_1",0,0,0.0878121556995078,0.0859465265065923
"PF00066_default_10_10",0,0,0.0807085872728835,0.0808044510470005
"PF00066_default_10_11",0,0,0.0516827514793735,0.0486774344315284
"PF00066_default_10_2",0,0,0.0879141658147497,0.085374114776421
"PF00066_default_10_3",0,0,0.0796109638909069,0.0751233407412346
"PF00066_default_10_4",0,0,0.0872042443103277,0.0839181468306137
"PF00066_default_10_5",0,0,0.0825262341743601,0.0768261686019121
"PF00066_default_10_6",0,0,0.0863014870355976,0.0823081547377165
"PF00066_default_10_7",0,0,0.0893216175533566,0.0814531137131616
"PF00066_default_10_8",0,0,0.0665985809301351,0.0661746497734841
"PF00066_default_10_9",0,0,0.0864683669850129,0.0827795119550906
"PF00066_default_11_0",0,0,0.0884931609780275,0.0818121919845558
"PF00066_default_11_1",0,0,0.0875034270056465,0.081296684433309
"PF00066_default_11_10",0,0,0.087954254770975,0.0837983853505878
"PF00066_default_11_11",0,0,0.0652788956146038,0.0631864377313866
"PF00066_default_11_2",0,0,0.0908527755601036,0.0833983913458245
"PF00066_default_11_3",0,0,0.0700902856607144,0.0671469679700794
"PF00066_default_11_4",0,0,0.0699400310590598,0.0680617939061669
"PF00066_default_11_5",0,0,0.0859785923695885,0.0829215143748751
"PF00066_default_11_6",0,0,0.0865799159170757,0.0800893023334349
"PF00066_default_11_7",0,0,0.08579401440936,0.0834462871977224
"PF00066_default_11_8",0,0,0.0550325237821878,0.0566530618709491
"PF00066_default_11_9",0.118811881188119,0.108910891089109,0.310692890014673,0.262355657015323
"PF00066_default_2_0",0,0,0.0882219223383507,0.0814311914601191
"PF00066_default_2_1",0,0,0.0837787886832285,0.080842288069909
"PF00066_default_2_10",0,0,0.0960062153120258,0.0899923064370675
"PF00066_default_2_11",0,0,0.0892060310879794,0.0820691496151205
"PF00066_default_2_2",0,0,0.086806686359252,0.0812597137856671
"PF00066_default_2_3",0,0,0.0883816912254051,0.0819977728661417
"PF00066_default_2_4",0,0,0.102664430788399,0.0919445880242594
"PF00066_default_2_5",0,0,0.124007001191002,0.103992866454831
"PF00066_default_2_6",0,0,0.0890914372335082,0.0787624422288169
"PF00066_default_2_7",0,0,0.0913034615561956,0.0881057222563789
"PF00066_default_2_8",0,0,0.0837934124163866,0.0787036466086749
"PF00066_default_2_9",0.0297029702970297,0.0495049504950495,0.197592853041998,0.175303228835348
"PF00066_default_3_0",0,0,0.0848276006779701,0.0776920500246269
"PF00066_default_3_1",0,0,0.0897576072455196,0.0828722776753195
"PF00066_default_3_10",0,0,0.0636885551968474,0.0633469464577592
"PF00066_default_3_11",0,0,0.0904204317239659,0.0815879235163179
"PF00066_default_3_2",0,0,0.0874313550726289,0.0808777804739377
"PF00066_default_3_3",0,0,0.0897192562967293,0.0811620129657183
"PF00066_default_3_4",0,0,0.0923999019177921,0.0847128234422707
"PF00066_default_3_5",0,0,0.0896346419196873,0.0834213776808505
"PF00066_default_3_6",0,0,0.0491798388837865,0.0479230147188083
"PF00066_default_3_7",0,0,0.0874336327641918,0.0803841323290551
"PF00066_default_3_8",0,0,0.270719922842793,0.291849274280148
"PF00066_default_3_9",0,0,0.0898871732432021,0.0812553127895372
"PF00066_default_4_0",0,0,0.0880801080368393,0.08183741017857
"PF00066_default_4_1",0,0,0.104872149018187,0.102020547631127
"PF00066_default_4_10",0,0,0.0708052944151586,0.0683892571715752
"PF00066_default_4_11",0,0,0.088859402005509,0.0838317578584547
"PF00066_default_4_2",0,0,0.0947244277118283,0.089415730970178
"PF00066_default_4_3",0,0,0.080697142416322,0.0758712144449903
"PF00066_default_4_4",0,0,0.0850093943065684,0.0790441897481009
"PF00066_default_4_5",0,0,0.089338200951981,0.0845784641265978
"PF00066_default_4_6",0,0,0.0831904798906847,0.0780046446350817
"PF00066_default_4_7",0,0,0.0873661939943308,0.0798593528017426
"PF00066_default_4_8",0,0,0.0885517948465197,0.0829173940442552
"PF00066_default_4_9",0,0,0.0838754797005321,0.0797215945669758
"PF00066_default_5_0",0,0,0.0951176598883285,0.0866064401692284
"PF00066_default_5_1",0,0,0.108662671112891,0.0939026534294794
"PF00066_default_5_10",0,0,0.0894625974266214,0.084247214613146
"PF00066_default_5_11",0,0,0.105309121004404,0.100577760189339
"PF00066_default_5_2",0,0,0.0883495133337947,0.0831668718192528
"PF00066_default_5_3",0,0,0.0869226975620363,0.0809745934126778
"PF00066_default_5_4",0,0,0.0863260000604915,0.0800777808986708
"PF00066_default_5_5",0,0,0.092651023378367,0.0913064781310632
"PF00066_default_5_6",0,0,0.088337827085576,0.0819872675707555
"PF00066_default_5_7",0,0,0.0880126860421952,0.0820110693882445
"PF00066_default_5_8",0,0,0.123896418269369,0.115696650713953
"PF00066_default_5_9",0,0,0.0869590047084841,0.0809918791164744
"PF00066_default_6_0",0,0,0.0873861198474601,0.0831496620370377
"PF00066_default_6_1",0,0,0.0903720405795132,0.0846560379819348
"PF00066_default_6_10",0,0,0.0879922689774077,0.0855817440118355
"PF00066_default_6_11",0.0198019801980198,0.0198019801980198,0.172797423801247,0.153268055477329
"PF00066_default_6_2",0,0,0.0833144826953641,0.0787275251637006
"PF00066_default_6_3",0,0,0.105574639421223,0.102683295965344
"PF00066_default_6_4",0,0,0.0879703771337461,0.0784401990336067
