"FileName","NJRFScore","MLRFScore","NJCI","MLCI"
"PF00066_sc_0_0",0,0,0.115169504122434,0.111189884335923
"PF00066_sc_0_1",0,0,0.0967491788631642,0.0878690875986359
"PF00066_sc_0_10",0.0099009900990099,0,0.165030939490533,0.146008384718787
"PF00066_sc_0_11",0,0,0.0909939448641253,0.0838786185457917
"PF00066_sc_0_2",0,0,0.0870712367679818,0.0823921302986079
"PF00066_sc_0_3",0,0,0.107135087874453,0.104885376065377
"PF00066_sc_0_4",0.247524752475248,0.257425742574257,0.571155437873372,0.493680535171931
"PF00066_sc_0_5",0,0,0.0892211789781921,0.0861157101569903
"PF00066_sc_0_6",0.0396039603960396,0.0198019801980198,0.192801690290331,0.174990337117563
"PF00066_sc_0_7",0,0,0.0938370812346339,0.0912683383366155
"PF00066_sc_0_8",0,0,0.091061045105623,0.0847317670834476
"PF00066_sc_0_9",0,0,0.0935925020332624,0.0869655321972786
"PF00066_sc_1_0",0,0,0.0897710382846024,0.0818692840928106
"PF00066_sc_1_1",0,0,0.115478886568778,0.104052510217189
"PF00066_sc_1_10",0,0,0.108899025422287,0.100744507883047
"PF00066_sc_1_11",0,0,0.0618473845160568,0.0602310759442023
"PF00066_sc_1_2",0,0,0.087228130589919,0.0807162219436255
"PF00066_sc_1_3",0.0198019801980198,0.0198019801980198,0.163781643414841,0.144077309111273
"PF00066_sc_1_4",0,0,0.0899421433248317,0.0802129141702297
"PF00066_sc_1_5",0,0,0.0902645528526573,0.0859418411205869
"PF00066_sc_1_6",0,0,0.0976202598778925,0.0896198418284788
"PF00066_sc_1_7",0,0,0.0888369282317757,0.084301295853749
"PF00066_sc_1_8",0,0,0.0851573072187586,0.0827784290426508
"PF00066_sc_1_9",0,0,0.0874411992238038,0.0801538640095836
"PF00066_sc_10_0",0,0,0.0898879600744944,0.0860824947025433
"PF00066_sc_10_1",0,0,0.0893736417877339,0.0807585203047286
"PF00066_sc_10_10",0,0,0.083694865036834,0.0783051058712421
"PF00066_sc_10_11",0,0,0.0496930648660937,0.0504044933754094
"PF00066_sc_10_2",0,0,0.0857810990449779,0.0789973032716048
"PF00066_sc_10_3",0,0,0.0808827617178423,0.0766263359528763
"PF00066_sc_10_4",0,0,0.0852300500874686,0.0815807902554153
"PF00066_sc_10_5",0,0,0.0844316633649266,0.0827216488591038
"PF00066_sc_10_6",0,0,0.0881864097180734,0.0849555706600878
"PF00066_sc_10_7",0,0,0.0895648813040721,0.0835083208918057
"PF00066_sc_10_8",0,0,0.0674210491007629,0.0649251521661381
"PF00066_sc_10_9",0,0,0.0877067696256845,0.0846158803338068
"PF00066_sc_11_0",0,0,0.0878750040397013,0.0817082479075008
"PF00066_sc_11_1",0,0,0.0867327685953685,0.0813368094604705
"PF00066_sc_11_10",0,0,0.0879703086998817,0.0814131927649314
"PF00066_sc_11_11",0,0,0.0678175989749027,0.0685843026314183
"PF00066_sc_11_2",0,0,0.0895815200286561,0.0836597875748621
"PF00066_sc_11_3",0,0,0.0691491105964112,0.0661118304413526
"PF00066_sc_11_4",0,0,0.0734717862113496,0.0705268660631308
"PF00066_sc_11_5",0,0,0.0837343035107522,0.0800063406817009
"PF00066_sc_11_6",0,0,0.0822989923974766,0.0801874008783068
"PF00066_sc_11_7",0,0,0.0897415835574185,0.0844572755468913
"PF00066_sc_11_8",0,0,0.0585611015709073,0.0532471282781856
"PF00066_sc_11_9",0.158415841584158,0.128712871287129,0.340250044189226,0.287541292600862
"PF00066_sc_2_0",0,0,0.0878747914499339,0.0791844001247338
"PF00066_sc_2_1",0,0,0.0872051724264848,0.084521512234065
"PF00066_sc_2_10",0,0,0.0944224137202894,0.0877999754721892
"PF00066_sc_2_11",0,0,0.0889801343058239,0.0828353203695638
"PF00066_sc_2_2",0,0,0.0873804875485221,0.0827968423094629
"PF00066_sc_2_3",0,0,0.0888519017509243,0.0813794436361652
"PF00066_sc_2_4",0,0,0.0978998975325894,0.0917310400628191
"PF00066_sc_2_5",0,0,0.107470347024363,0.0955203126834688
"PF00066_sc_2_6",0,0,0.0847016060740395,0.0770072995718945
"PF00066_sc_2_7",0,0,0.0906005218307086,0.0804988160243307
"PF00066_sc_2_8",0,0,0.0853360511952127,0.0800386136322566
"PF00066_sc_2_9",0.0396039603960396,0.0396039603960396,0.203443646869026,0.176645195709172
"PF00066_sc_3_0",0,0,0.0834649705250785,0.0788866774115645
"PF00066_sc_3_1",0,0,0.0880067167501926,0.0819402716468641
"PF00066_sc_3_10",0,0,0.0608065551886706,0.0557933019603213
"PF00066_sc_3_11",0,0,0.0882170377757043,0.0822733494054061
"PF00066_sc_3_2",0,0,0.0881691690900898,0.0813121007901029
"PF00066_sc_3_3",0,0,0.0928344255807633,0.0850202802183277
"PF00066_sc_3_4",0,0,0.0919685300790287,0.0823669768358869
"PF00066_sc_3_5",0,0,0.0899442706802834,0.0827651175895247
"PF00066_sc_3_6",0,0,0.0424077768312368,0.0433546751964657
"PF00066_sc_3_7",0,0,0.085620569301612,0.0783924924235201
"PF00066_sc_3_8",0,0,0.267508973698753,0.29050111826838
"PF00066_sc_3_9",0,0,0.0890978443605023,0.0839768624187232
"PF00066_sc_4_0",0,0,0.087802124566965,0.0822626502691311
"PF00066_sc_4_1",0,0,0.100884131112813,0.0996993047125387
"PF00066_sc_4_10",0,0,0.0746718912930037,0.0720154537699119
"PF00066_sc_4_11",0,0,0.0880288327742659,0.0836283274917367
"PF00066_sc_4_2",0,0,0.0947138992413261,0.0870151359461041
"PF00066_sc_4_3",0,0,0.0806049362082881,0.0768693170173848
"PF00066_sc_4_4",0,0,0.0832916899939769,0.0759098233007139
"PF00066_sc_4_5",0,0,0.0892879457556962,0.0826830386098469
"PF00066_sc_4_6",0,0,0.0825345218869396,0.0793686426952761
"PF00066_sc_4_7",0,0,0.0916741628924332,0.0856505648659657
"PF00066_sc_4_8",0,0,0.0871100431412871,0.0815251461266103
"PF00066_sc_4_9",0,0,0.0834006887415769,0.0787260781730445
"PF00066_sc_5_0",0,0,0.0971486747671556,0.0898451591711135
"PF00066_sc_5_1",0,0,0.0936006409951487,0.0895439213179596
"PF00066_sc_5_10",0,0,0.0854668496480827,0.078558945422354
"PF00066_sc_5_11",0,0,0.10278798758021,0.0939512018166403
"PF00066_sc_5_2",0,0,0.0863501702685078,0.0817030965103299
"PF00066_sc_5_3",0,0,0.0873327982282985,0.0845384690190988
"PF00066_sc_5_4",0,0,0.0892659959327486,0.0827415630945925
"PF00066_sc_5_5",0,0,0.09589381787922,0.0885243918313087
"PF00066_sc_5_6",0,0,0.0866573987159035,0.0832718019247553
"PF00066_sc_5_7",0,0,0.0894520592193034,0.0819437333258332
"PF00066_sc_5_8",0.0198019801980198,0.0198019801980198,0.133160128618943,0.119771834161896
"PF00066_sc_5_9",0,0,0.0849150556682767,0.0799095716446994
"PF00066_sc_6_0",0,0,0.0878305802616584,0.0806866955560656
"PF00066_sc_6_1",0,0,0.0899734838672524,0.0853714908157842
"PF00066_sc_6_10",0,0,0.0883492305370576,0.0855144563668553
"PF00066_sc_6_11",0.0198019801980198,0.0297029702970297,0.157212080328013,0.154962256377936
"PF00066_sc_6_2",0,0,0.0866172143969609,0.0808987851158695
"PF00066_sc_6_3",0,0,0.113686888425919,0.102206908586021
"PF00066_sc_6_4",0,0,0.0883129121497534,0.08315725610845
"PF00066_sc_6_5",0,0,0.0888521971252857,0.0800775315257283
"PF00066_sc_6_6",0,0,0.0863600667009965,0.0824095678924695
"PF00066_sc_6_7",0,0,0.0906318231539324,0.0843061878864163
"PF00066_sc_6_8",0,0,0.0711088289948766,0.066046450328814
"PF00066_sc_6_9",0,0,0.0888860388646,0.0859821791879449
"PF00066_sc_7_0",0,0,0.0892847736599121,0.0809738639565263
"PF00066_sc_7_1",0,0,0.087584709862693,0.0823946950908827
"PF00066_sc_7_10",0,0,0.0803132312638361,0.0749936527192252
"PF00066_sc_7_11",0.0297029702970297,0.0297029702970297,0.197339274662069,0.196501608753081
"PF00066_sc_7_2",0,0,0.085876659273745,0.0787471985596746
"PF00066_sc_7_3",0,0,0.0744510837858225,0.0704298380741671
"PF00066_sc_7_4",0,0,0.0912086123586885,0.0828083656240259
"PF00066_sc_7_5",0,0,0.0918168316324498,0.0829919451641735
"PF00066_sc_7_6",0.0099009900990099,0.0099009900990099,0.136426625324328,0.124996322393724
"PF00066_sc_7_7",0,0,0.094685092607702,0.086659497086889
"PF00066_sc_7_8",0,0,0.0897973571704751,0.0825297499963748
"PF00066_sc_7_9",0,0,0.0885199619180436,0.0815715467970862
"PF00066_sc_8_0",0,0,0.0837924031617264,0.0797662415330771
"PF00066_sc_8_1",0,0,0.0869808576852211,0.0858039478491495
"PF00066_sc_8_10",0,0,0.0828230884695352,0.0779956257818151
"PF00066_sc_8_11",0,0,0.0883021290275461,0.0852303485321006
"PF00066_sc_8_2",0.0099009900990099,0,0.305382785720642,0.268206084833627
"PF00066_sc_8_3",0,0,0.0840372361069555,0.0777579810143828
"PF00066_sc_8_4",0,0,0.10576339051382,0.0975947317505959
"PF00066_sc_8_5",0,0,0.0886789585990031,0.0857140300644279
"PF00066_sc_8_6",0,0,0.100358351383017,0.0964071585220468
"PF00066_sc_8_7",0,0,0.0591178530364174,0.0570336831540551
"PF00066_sc_8_8",0,0,0.134690465265396,0.126858153806081
"PF00066_sc_8_9",0,0,0.0897422077911938,0.0846327190817078
"PF00066_sc_9_0",0,0,0.0801155994000785,0.0736320905295598
"PF00066_sc_9_1",0,0,0.0938763833271284,0.089090326868446
"PF00066_sc_9_10",0,0,0.0899320875934758,0.0830238303240677
"PF00066_sc_9_11",0,0,0.0815761751050567,0.0771754726696524
"PF00066_sc_9_2",0,0,0.0765488461478346,0.0752606042051199
"PF00066_sc_9_3",0,0,0.087179915253277,0.0818200286674186
"PF00066_sc_9_4",0,0,0.0892017291296638,0.0853130084732152
"PF00066_sc_9_5",0,0,0.0584792712948943,0.0562699198503939
"PF00066_sc_9_6",0,0,0.0864856503198472,0.0836317237580554
"PF00066_sc_9_7",0,0,0.0934608517886303,0.088500546640339
"PF00066_sc_9_8",0,0,0.0875374903286158,0.0838921678140075
"PF00066_sc_9_9",0,0,0.100392588522609,0.093680600917528
"PF00066_scovar_0_0",0,0,0.111443575680562,0.101904672210324
"PF00066_scovar_0_1",0,0,0.106957848485052,0.0988958566555784
"PF00066_scovar_0_10",0,0,0.120195221559221,0.111836514285066
"PF00066_scovar_0_11",0,0,0.106741247897037,0.100521142258531
"PF00066_scovar_0_2",0,0,0.107775333547756,0.0972062301849188
"PF00066_scovar_0_3",0,0,0.0963220190075948,0.0910139210097749
"PF00066_scovar_0_4",0,0,0.116084744409646,0.106148085734894
"PF00066_scovar_0_5",0,0,0.118192560958837,0.116199503076297
"PF00066_scovar_0_6",0,0,0.106705331773251,0.100936612844179
"PF00066_scovar_0_7",0,0,0.0986727531995964,0.0988099053556843
"PF00066_scovar_0_8",0,0,0.105361835205201,0.097920167616761
"PF00066_scovar_0_9",0,0,0.111110559349816,0.101655417969279
"PF00066_scovar_1_0",0.0099009900990099,0.0099009900990099,0.112399828333275,0.116997641250504
"PF00066_scovar_1_1",0,0,0.109347707436921,0.0992277592158222
"PF00066_scovar_1_10",0,0,0.124339051490386,0.118338628168036
"PF00066_scovar_1_11",0,0,0.069991498817476,0.0711250188477739
"PF00066_scovar_1_2",0,0,0.120919911230754,0.114648687398638
"PF00066_scovar_1_3",0,0,0.10831006696942,0.096049626790884
"PF00066_scovar_1_4",0,0,0.103548084889355,0.097640156299042
