"FileName","RFScore","CI"
"SPF00066_default0",0.554455445544555,0.737127627899962
"SPF00066_default1",0.524752475247525,0.720539459780036
"SPF00066_default10",0.514851485148515,0.673344978803784
"SPF00066_default11",0.504950495049505,0.665400029991804
"SPF00066_default2",0.495049504950495,0.710638715952829
"SPF00066_default3",0.514851485148515,0.730391604155009
"SPF00066_default4",0.514851485148515,0.713660208388308
"SPF00066_default5",0.495049504950495,0.693424954223192
"SPF00066_default6",0.455445544554455,0.660581000190295
"SPF00066_default7",0.485148514851485,0.656533943511977
"SPF00066_default8",0.475247524752475,0.643640696613402
"SPF00066_default9",0.495049504950495,0.651045123484496
"SPF00066_default_0_0",0,0.171727200145865
"SPF00066_default_0_1",0,0.0906016247195814
"SPF00066_default_0_10",0.0099009900990099,0.179598203412753
"SPF00066_default_0_11",0,0.0885432206540459
"SPF00066_default_0_2",0,0.0850441024492143
"SPF00066_default_0_3",0.0099009900990099,0.162688551218242
"SPF00066_default_0_4",0.485148514851485,0.664983083036133
"SPF00066_default_0_5",0,0.0910591773475299
"SPF00066_default_0_6",0.0693069306930693,0.231039024820713
"SPF00066_default_0_7",0,0.100806029341027
"SPF00066_default_0_8",0,0.0888345647272704
"SPF00066_default_0_9",0,0.0892211090986357
"SPF00066_default_1_0",0,0.0845709115415924
"SPF00066_default_1_1",0,0.0977480480764426
"SPF00066_default_1_10",0,0.11109771840382
"SPF00066_default_1_11",0,0.059114399620401
"SPF00066_default_1_2",0,0.0851587463731441
"SPF00066_default_1_3",0.0198019801980198,0.155046599231461
"SPF00066_default_1_4",0,0.0860324185341613
"SPF00066_default_1_5",0,0.0891559643726944
"SPF00066_default_1_6",0,0.091819057548826
"SPF00066_default_1_7",0,0.087600065399196
"SPF00066_default_1_8",0,0.0825689408322086
"SPF00066_default_1_9",0,0.0866340183628623
"SPF00066_default_10_0",0,0.0939666087689516
"SPF00066_default_10_1",0,0.0872924653692597
"SPF00066_default_10_10",0,0.0807883008048997
"SPF00066_default_10_11",0,0.0397285400160998
"SPF00066_default_10_2",0,0.0889114871582006
"SPF00066_default_10_3",0,0.0650915324954674
"SPF00066_default_10_4",0,0.0882920804401812
"SPF00066_default_10_5",0,0.084637945392243
"SPF00066_default_10_6",0,0.0832901673475997
"SPF00066_default_10_7",0,0.0892900268834415
"SPF00066_default_10_8",0,0.0587657150883149
"SPF00066_default_10_9",0,0.0900650943919828
"SPF00066_default_11_0",0,0.0883768248756596
"SPF00066_default_11_1",0,0.0871796771371141
"SPF00066_default_11_10",0,0.0954939440685353
"SPF00066_default_11_11",0,0.052348700136876
"SPF00066_default_11_2",0,0.0906418178240737
"SPF00066_default_11_3",0,0.063158681067035
"SPF00066_default_11_4",0,0.0584967380961196
"SPF00066_default_11_5",0,0.087002008521234
"SPF00066_default_11_6",0,0.0785685867396096
"SPF00066_default_11_7",0,0.0863699173731832
"SPF00066_default_11_8",0,0.0414034541798992
"SPF00066_default_11_9",0.188118811881188,0.382229978070252
"SPF00066_default_2_0",0,0.0884006390524468
"SPF00066_default_2_1",0,0.083030541993248
"SPF00066_default_2_10",0,0.0931509340190895
"SPF00066_default_2_11",0,0.0881301435287206
"SPF00066_default_2_2",0,0.0852816687934642
"SPF00066_default_2_3",0,0.0895118245237921
"SPF00066_default_2_4",0,0.0962740031738948
"SPF00066_default_2_5",0,0.105979789702268
"SPF00066_default_2_6",0,0.0880554557334986
"SPF00066_default_2_7",0,0.0906743791746844
"SPF00066_default_2_8",0,0.0785611739278858
"SPF00066_default_2_9",0.0891089108910891,0.267371908255225
"SPF00066_default_3_0",0,0.085739167498424
"SPF00066_default_3_1",0,0.0895914783434383
"SPF00066_default_3_10",0,0.0584130111080202
"SPF00066_default_3_11",0,0.0888040543145739
"SPF00066_default_3_2",0,0.088760175402266
"SPF00066_default_3_3",0,0.0953660098520093
"SPF00066_default_3_4",0,0.094344918614699
"SPF00066_default_3_5",0,0.0895253623055788
"SPF00066_default_3_6",0,0.0563186721756932
"SPF00066_default_3_7",0,0.0860451202443871
"SPF00066_default_3_8",0.0198019801980198,0.244393480433263
"SPF00066_default_3_9",0,0.0891528485078091
"SPF00066_default_4_0",0,0.0903190159803878
"SPF00066_default_4_1",0,0.105916114144635
"SPF00066_default_4_10",0,0.0609569940302625
"SPF00066_default_4_11",0,0.089678666648557
"SPF00066_default_4_2",0,0.0914704596533494
"SPF00066_default_4_3",0,0.0710778383623728
"SPF00066_default_4_4",0,0.074327611067023
"SPF00066_default_4_5",0,0.0956546817187066
"SPF00066_default_4_6",0,0.0877514290967801
"SPF00066_default_4_7",0,0.0904320282429842
"SPF00066_default_4_8",0,0.0848932985265376
"SPF00066_default_4_9",0,0.0719163250462605
"SPF00066_default_5_0",0,0.106078982181081
"SPF00066_default_5_1",0,0.109719532020962
"SPF00066_default_5_10",0,0.0924304516431216
"SPF00066_default_5_11",0,0.101220980786192
"SPF00066_default_5_2",0,0.0875865581932787
"SPF00066_default_5_3",0,0.0902111805140128
"SPF00066_default_5_4",0,0.0886069558822845
"SPF00066_default_5_5",0,0.103402941877189
"SPF00066_default_5_6",0,0.0927416222232602
"SPF00066_default_5_7",0,0.0866765344610706
"SPF00066_default_5_8",0,0.157037790859693
"SPF00066_default_5_9",0,0.0847082359992879
"SPF00066_default_6_0",0,0.0881940877784535
"SPF00066_default_6_1",0,0.105240235842382
"SPF00066_default_6_10",0,0.0862151593584283
"SPF00066_default_6_11",0.0594059405940594,0.203391951956996
"SPF00066_default_6_2",0,0.0784867577846302
"SPF00066_default_6_3",0,0.129689595816774
"SPF00066_default_6_4",0,0.0903326275216315
"SPF00066_default_6_5",0,0.0989515011642576
"SPF00066_default_6_6",0,0.0860867207858287
"SPF00066_default_6_7",0,0.0958685519273863
