"FileName","NJRFScore","MLRFScore","NJCI","MLCI"
"PF00066_sc0",0.396039603960396,0.326732673267327,0.678357378477478,0.61024348726202
"PF00066_sc1",0.415841584158416,0.306930693069307,0.697380569873211,0.594816858901836
"PF00066_sc10",0.386138613861386,0.306930693069307,0.65341397608497,0.577689283850003
"PF00066_sc11",0.366336633663366,0.316831683168317,0.670505881806995,0.600846788883435
"PF00066_sc2",0.366336633663366,0.316831683168317,0.69227589455559,0.571515924653696
"PF00066_sc3",0.405940594059406,0.316831683168317,0.723591100716916,0.617149398612869
"PF00066_sc4",0.376237623762376,0.277227722772277,0.664061811973394,0.553298493076246
"PF00066_sc5",0.366336633663366,0.287128712871287,0.659510437807617,0.563113041126306
"PF00066_sc6",0.356435643564356,0.287128712871287,0.635451546401316,0.531098436891642
"PF00066_sc7",0.336633663366337,0.287128712871287,0.637414557632298,0.555856288194086
"PF00066_sc8",0.346534653465347,0.287128712871287,0.634847935213863,0.540941441394301
"PF00066_sc9",0.356435643564356,0.326732673267327,0.608723672908378,0.543341940760323
"PF00066_scovar0",0.0099009900990099,0.0099009900990099,0.232964826328942,0.245004345442878
"PF00066_scovar1",0.0099009900990099,0.0099009900990099,0.197940223349501,0.19631588219671
"PF00066_scovar10",0.0099009900990099,0.0099009900990099,0.12938395187177,0.125973649255961
"PF00066_scovar11",0.0099009900990099,0.0099009900990099,0.128379991860978,0.126440634327142
"PF00066_scovar2",0.0099009900990099,0.0099009900990099,0.187589385435226,0.191209762139569
"PF00066_scovar3",0.0099009900990099,0.0099009900990099,0.170761386919474,0.169494689763026
"PF00066_scovar4",0.0099009900990099,0.0099009900990099,0.144134328930244,0.144857181575081
"PF00066_scovar5",0.0099009900990099,0.0099009900990099,0.138954613613592,0.134876687910994
"PF00066_scovar6",0.0099009900990099,0.0099009900990099,0.137876493118827,0.13552468028462
"PF00066_scovar7",0.0099009900990099,0.0099009900990099,0.134979926905865,0.130425848666522
"PF00066_scovar8",0.0099009900990099,0.0099009900990099,0.129659233803068,0.126822788032346
"PF00066_scovar9",0.0099009900990099,0.0099009900990099,0.13407001795935,0.136856297954917
"PF00066_sr0",0,0.0099009900990099,0.24219079358793,0.242146176880117
"PF00066_sr1",0,0.0099009900990099,0.188917110967288,0.191520326600768
"PF00066_sr10",0,0,0.140009270287129,0.13001007061355
"PF00066_sr11",0,0,0.151958304426882,0.141794882630819
"PF00066_sr2",0.0099009900990099,0.0198019801980198,0.163125371592154,0.151819299469385
"PF00066_sr3",0.0099009900990099,0.0198019801980198,0.16558402078834,0.159955587651384
"PF00066_sr4",0.0099009900990099,0.0198019801980198,0.160894712610187,0.156125616246391
