Protein family,Layer,Head,Correlation,P-value
PF00066,0,0,-0.42983193325821956,0.0
PF00066,0,1,-0.6598558616786562,0.0
PF00066,0,2,-0.6657653078220953,0.0
PF00066,0,3,-0.5886845286661485,0.0
PF00066,0,4,0.3678340645785064,0.0
PF00066,0,5,-0.5971881734936781,0.0
PF00066,0,6,-0.47502817736053876,0.0
PF00066,0,7,-0.6563732557060605,0.0
PF00066,0,8,-0.6490760805094007,0.0
PF00066,0,9,-0.5043104593318972,0.0
PF00066,0,10,0.020060954621186105,0.036950725121543626
PF00066,0,11,-0.6627549948793108,0.0
PF00066,1,0,-0.7183769137726006,0.0
PF00066,1,1,-0.33426406203725406,1.370260857137322e-280
PF00066,1,2,-0.679937507489034,0.0
PF00066,1,3,-0.6599874830075418,0.0
PF00066,1,4,-0.7185865428676439,0.0
PF00066,1,5,-0.6925273956197527,0.0
PF00066,1,6,-0.6957802482038828,0.0
PF00066,1,7,-0.6861757296816893,0.0
PF00066,1,8,-0.721085690561999,0.0
PF00066,1,9,-0.6987583360999481,0.0
PF00066,1,10,-0.49534935435611166,0.0
PF00066,1,11,-0.5886827462576927,0.0
PF00066,2,0,-0.6311038215825981,0.0
PF00066,2,1,-0.6597463479458828,0.0
PF00066,2,2,-0.6766371445010417,0.0
PF00066,2,3,-0.6046771059174695,0.0
PF00066,2,4,-0.7015237457722779,0.0
PF00066,2,5,-0.27781642904121057,6.657350512460213e-191
PF00066,2,6,-0.6457498486180561,0.0
PF00066,2,7,-0.6911269295071105,0.0
PF00066,2,8,-0.6944308913199753,0.0
PF00066,2,9,-0.5381680709329346,0.0
PF00066,2,10,-0.6867205453177255,0.0
PF00066,2,11,-0.6994911792703397,0.0
PF00066,3,0,-0.6408191589058543,0.0
PF00066,3,1,-0.6493687215657599,0.0
PF00066,3,2,-0.6267043655792569,0.0
PF00066,3,3,-0.41731192278605234,0.0
PF00066,3,4,-0.6489817362053821,0.0
PF00066,3,5,-0.6398984154324123,0.0
PF00066,3,6,-0.5077955100346943,0.0
PF00066,3,7,-0.6841441104869578,0.0
PF00066,3,8,0.4146950459213507,0.0
PF00066,3,9,-0.6695821137702586,0.0
PF00066,3,10,-0.6532137667233593,0.0
PF00066,3,11,-0.652584028698749,0.0
PF00066,4,0,-0.6116824786776803,0.0
PF00066,4,1,-0.19798502426227485,4.88251844076841e-96
PF00066,4,2,-0.6276205195036727,0.0
PF00066,4,3,-0.6568977518724574,0.0
PF00066,4,4,-0.6507409333475104,0.0
PF00066,4,5,-0.639117984636588,0.0
PF00066,4,6,-0.630443890003458,0.0
PF00066,4,7,-0.4951787334089036,0.0
PF00066,4,8,-0.6529006799202811,0.0
PF00066,4,9,-0.6657958559144279,0.0
PF00066,4,10,-0.6698704496652448,0.0
PF00066,4,11,-0.6381552722297061,0.0
PF00066,5,0,-0.44414141259287365,0.0
PF00066,5,1,-0.5707114005444524,0.0
PF00066,5,2,-0.6843989794698666,0.0
PF00066,5,3,-0.615489570193636,0.0
PF00066,5,4,-0.7156785486074686,0.0
PF00066,5,5,-0.34737467473095873,2.373272498981949e-304
PF00066,5,6,-0.669705752362039,0.0
PF00066,5,7,-0.6355201229653856,0.0
PF00066,5,8,-0.6120689700564733,0.0
PF00066,5,9,-0.6788062906623782,0.0
PF00066,5,10,-0.6544231720350383,0.0
PF00066,5,11,-0.24028695472679013,7.083674320344262e-142
PF00066,6,0,-0.6487692986362545,0.0
PF00066,6,1,-0.5847046616082849,0.0
PF00066,6,2,-0.6386631286397788,0.0
PF00066,6,3,-0.3997480611105351,0.0
PF00066,6,4,-0.6244589908736475,0.0
PF00066,6,5,-0.5169827221663995,0.0
PF00066,6,6,-0.6785063559982368,0.0
PF00066,6,7,-0.58592109803232,0.0
PF00066,6,8,-0.6463831294533771,0.0
PF00066,6,9,-0.6253076198711658,0.0
PF00066,6,10,-0.5318089924549031,0.0
PF00066,6,11,0.2464576528470357,2.198409978674533e-149
PF00066,7,0,-0.5834321307524467,0.0
PF00066,7,1,-0.6321120337981551,0.0
PF00066,7,2,-0.6158325373345852,0.0
PF00066,7,3,-0.6496178216928246,0.0
PF00066,7,4,-0.5563069240200397,0.0
PF00066,7,5,-0.44651011352200715,0.0
PF00066,7,6,-0.08121251030147097,2.6944918818512387e-17
PF00066,7,7,-0.5070257394897328,0.0
PF00066,7,8,-0.6375699646077443,0.0
PF00066,7,9,-0.6724199186913454,0.0
PF00066,7,10,-0.654867872420077,0.0
PF00066,7,11,0.2432088747022216,2.0973755345531395e-145
PF00066,8,0,-0.61774228108801,0.0
PF00066,8,1,-0.6493433054749087,0.0
PF00066,8,2,0.18289516144383242,5.345066982167848e-82
PF00066,8,3,-0.5840459320579137,0.0
PF00066,8,4,-0.6138949988517637,0.0
PF00066,8,5,-0.5661069776145257,0.0
PF00066,8,6,-0.25306284773190413,1.1675202480962088e-157
PF00066,8,7,-0.5868624000952226,0.0
PF00066,8,8,-0.3120345928921393,6.968435371711261e-243
PF00066,8,9,-0.5806202179368349,0.0
PF00066,8,10,-0.6111509604292605,0.0
PF00066,8,11,-0.603192215833202,0.0
PF00066,9,0,-0.5972548261605402,0.0
PF00066,9,1,-0.6237510186015545,0.0
PF00066,9,2,-0.6430300493352329,0.0
PF00066,9,3,-0.6728712615387532,0.0
PF00066,9,4,-0.6464035068410188,0.0
PF00066,9,5,-0.6039295375776188,0.0
PF00066,9,6,-0.5433829226430077,0.0
PF00066,9,7,-0.6315761772096118,0.0
PF00066,9,8,-0.6180134440481624,0.0
PF00066,9,9,-0.4042481347021261,0.0
PF00066,9,10,-0.6227811573646864,0.0
PF00066,9,11,-0.6253129072651291,0.0
PF00066,10,0,-0.6729170831144035,0.0
PF00066,10,1,-0.5953007812016007,0.0
PF00066,10,2,-0.5907642397629483,0.0
PF00066,10,3,-0.586740743964105,0.0
PF00066,10,4,-0.6366114630102417,0.0
PF00066,10,5,-0.6097216830056327,0.0
PF00066,10,6,-0.603127301222424,0.0
PF00066,10,7,-0.6083939485151059,0.0
PF00066,10,8,-0.6159751169957126,0.0
PF00066,10,9,-0.6221802780871455,0.0
PF00066,10,10,-0.5918256016016489,0.0
PF00066,10,11,-0.5665240596365142,0.0
PF00066,11,0,-0.6757918680454255,0.0
PF00066,11,1,-0.6644896878656126,0.0
PF00066,11,2,-0.6626139978507848,0.0
PF00066,11,3,-0.6184045465966759,0.0
PF00066,11,4,-0.6190799652646736,0.0
PF00066,11,5,-0.6172375265943626,0.0
PF00066,11,6,-0.6115695461340783,0.0
PF00066,11,7,-0.656125598287572,0.0
PF00066,11,8,-0.5571217040572902,0.0
PF00066,11,9,-0.056593293718771955,3.8679743700563286e-09
PF00066,11,10,-0.6885664006021746,0.0
PF00066,11,11,-0.6249651037336811,0.0
