Protein family,Layer,Correlation,P value
PF06427,0,0.06439520611094288,1.6670803283284174e-23
PF06427,1,0.009475465730007095,0.1419267313294486
PF06427,2,0.01786603320339753,0.0056174800820950966
PF06427,3,0.11455010500718894,5.602261380520241e-71
PF06427,4,0.14543676561149743,1.0597874459806155e-113
PF06427,5,0.12613661077679617,8.811251701927211e-86
PF06427,6,0.0749093382446054,3.015986636501285e-31
PF06427,7,0.04765497349674413,1.4645909803645334e-13
PF06427,8,-0.018901433259568393,0.0033914592884892805
PF06427,9,-0.046446225840831606,5.904155504525643e-13
PF06427,10,-0.0562509076257057,2.6536906826193128e-18
PF06427,11,-0.029240453381621408,5.815081327243069e-06
