Protein family,Layer,Head,Correlation,P-value
PF03463,0,0,-0.23327296728190747,0.0
PF03463,0,1,-0.31493804795296404,0.0
PF03463,0,2,-0.3926417012222692,0.0
PF03463,0,3,-0.18618428729777295,0.0
PF03463,0,4,0.5983429364370337,0.0
PF03463,0,5,-0.5244148563692819,0.0
PF03463,0,6,-0.11942064320490514,6.027628116908965e-185
PF03463,0,7,-0.29897561179193716,0.0
PF03463,0,8,-0.292764942248133,0.0
PF03463,0,9,-0.6792013951341598,0.0
PF03463,0,10,-0.07360920335232968,3.6315062104634694e-71
PF03463,0,11,-0.28635306086358914,0.0
PF03463,1,0,-0.8410419960879825,0.0
PF03463,1,1,-0.6281415628117201,0.0
PF03463,1,2,-0.8166425340545777,0.0
PF03463,1,3,-0.6121086942641693,0.0
PF03463,1,4,-0.7546805927638699,0.0
PF03463,1,5,-0.6670400481944224,0.0
PF03463,1,6,-0.8258432690584362,0.0
PF03463,1,7,-0.7631428607507743,0.0
PF03463,1,8,-0.6804460002146211,0.0
PF03463,1,9,-0.882136329517072,0.0
PF03463,1,10,-0.624442472214427,0.0
PF03463,1,11,-0.36612593456372683,0.0
PF03463,2,0,-0.6321364653489242,0.0
PF03463,2,1,-0.415682292918989,0.0
PF03463,2,2,-0.7631504196011222,0.0
PF03463,2,3,-0.6963129646058378,0.0
PF03463,2,4,-0.5055809570635337,0.0
PF03463,2,5,-0.3841056056258255,0.0
PF03463,2,6,-0.5929388003601253,0.0
PF03463,2,7,-0.6569499463397654,0.0
PF03463,2,8,-0.6214938532277251,0.0
PF03463,2,9,-0.4315996346368376,0.0
PF03463,2,10,-0.657094190307463,0.0
PF03463,2,11,-0.7651846252280121,0.0
PF03463,3,0,-0.7234491309066428,0.0
PF03463,3,1,-0.7633958650832725,0.0
PF03463,3,2,-0.7758645016043119,0.0
PF03463,3,3,-0.5222323040867175,0.0
PF03463,3,4,-0.6318282323425725,0.0
PF03463,3,5,-0.7740298946359923,0.0
PF03463,3,6,-0.2971058233871911,0.0
PF03463,3,7,-0.7722685902218547,0.0
PF03463,3,8,-0.24811215331471612,0.0
PF03463,3,9,-0.7427990921653028,0.0
PF03463,3,10,-0.7248351236649141,0.0
PF03463,3,11,-0.6492664530034841,0.0
PF03463,4,0,-0.7792136040951292,0.0
PF03463,4,1,-0.35969576505553563,0.0
PF03463,4,2,-0.813325225774422,0.0
PF03463,4,3,-0.7311110024062144,0.0
PF03463,4,4,-0.7870236773511696,0.0
PF03463,4,5,-0.687780180468734,0.0
PF03463,4,6,-0.6913120701140122,0.0
PF03463,4,7,-0.5700445329058111,0.0
PF03463,4,8,-0.7741189103262004,0.0
