Protein family,Layer,Head,Correlation,P-value
PF01951,0,0,-0.3359028277041891,0.0
PF01951,0,1,-0.36975725784099595,0.0
PF01951,0,2,-0.35999098889593645,0.0
PF01951,0,3,-0.2036729099536312,0.0
PF01951,0,4,0.5894354052472041,0.0
PF01951,0,5,-0.010190936047090461,0.05038931734441294
PF01951,0,6,-0.06623409070655926,4.002976148332814e-37
PF01951,0,7,-0.32271687924543546,0.0
PF01951,0,8,-0.26677609669574354,0.0
PF01951,0,9,-0.43008336042730394,0.0
PF01951,0,10,0.13909551727506272,1.229611686075469e-158
PF01951,0,11,-0.235448761965819,0.0
PF01951,1,0,-0.42856860914409034,0.0
PF01951,1,1,0.11022447232029732,5.369068495966726e-100
PF01951,1,2,-0.6102457347835999,0.0
PF01951,1,3,-0.3000194641795151,0.0
PF01951,1,4,-0.3838816170564774,0.0
PF01951,1,5,-0.2717025124411905,0.0
PF01951,1,6,-0.41332334213749083,0.0
PF01951,1,7,-0.2827042645900131,0.0
PF01951,1,8,-0.32739535199355535,0.0
PF01951,1,9,-0.5750906119524528,0.0
PF01951,1,10,-0.07582781510630106,3.796203805963297e-48
PF01951,1,11,-0.27396424231005706,0.0
PF01951,2,0,-0.3520829669440125,0.0
PF01951,2,1,-0.34393688601802663,0.0
PF01951,2,2,-0.4948793041865667,0.0
PF01951,2,3,-0.35793226921764504,0.0
PF01951,2,4,-0.28799501844656256,0.0
PF01951,2,5,0.07623272510233929,1.2060067176013782e-48
PF01951,2,6,-0.24406210348174714,0.0
PF01951,2,7,-0.437552456110272,0.0
PF01951,2,8,-0.43369659039236047,0.0
PF01951,2,9,-0.17104019735456616,5.278065012290252e-240
PF01951,2,10,-0.43521929267529696,0.0
PF01951,2,11,-0.5050780731842304,0.0
PF01951,3,0,-0.41545671554078656,0.0
PF01951,3,1,-0.441947413176813,0.0
PF01951,3,2,-0.4208057654530595,0.0
PF01951,3,3,-0.025003760077403757,1.5763124986205972e-06
PF01951,3,4,-0.3705359847424516,0.0
PF01951,3,5,-0.4774584828920346,0.0
PF01951,3,6,-0.31553161695901344,0.0
PF01951,3,7,-0.533040681978805,0.0
PF01951,3,8,-0.009501718787906097,0.06810532172361197
PF01951,3,9,-0.5619536712195408,0.0
PF01951,3,10,-0.49824509861504324,0.0
PF01951,3,11,-0.42013910326861464,0.0
PF01951,4,0,-0.39901659902994424,0.0
PF01951,4,1,-0.23275857920765025,0.0
PF01951,4,2,-0.5175428553216622,0.0
PF01951,4,3,-0.47292345817799275,0.0
PF01951,4,4,-0.503455157175795,0.0
PF01951,4,5,-0.4045729806193258,0.0
PF01951,4,6,-0.43222065769176965,0.0
PF01951,4,7,-0.12087433431929778,5.2775790208514094e-120
PF01951,4,8,-0.4648891277220735,0.0
PF01951,4,9,-0.3313141950632679,0.0
PF01951,4,10,-0.49144492640165355,0.0
PF01951,4,11,-0.514135304581419,0.0
PF01951,5,0,0.027510533884114664,1.271942693841748e-07
PF01951,5,1,-0.17375639855636335,9.761290828819173e-248
PF01951,5,2,-0.5258487911342158,0.0
PF01951,5,3,-0.18229743370918772,6.749806615451189e-273
PF01951,5,4,-0.5132446983593382,0.0
PF01951,5,5,-0.3171038040620226,0.0
PF01951,5,6,-0.46583195381410536,0.0
PF01951,5,7,-0.39823610923551417,0.0
PF01951,5,8,-0.22461959205291887,0.0
PF01951,5,9,-0.4735508673291919,0.0
PF01951,5,10,-0.2560502925861745,0.0
PF01951,5,11,-0.19715452464748315,0.0
PF01951,6,0,-0.49418476055490357,0.0
PF01951,6,1,-0.1976498212686291,0.0
PF01951,6,2,-0.4688750736264734,0.0
PF01951,6,3,-0.28550024626449105,0.0
PF01951,6,4,-0.44325532636523785,0.0
PF01951,6,5,-0.38962447340421336,0.0
PF01951,6,6,-0.5539709505859898,0.0
PF01951,6,7,-0.4261992756084961,0.0
PF01951,6,8,-0.5160171998174513,0.0
PF01951,6,9,-0.46829258308924526,0.0
PF01951,6,10,-0.3322537900208553,0.0
PF01951,6,11,0.051814572644520863,2.4043276466642611e-23
PF01951,7,0,-0.2850065795366735,0.0
PF01951,7,1,-0.4693038520188738,0.0
PF01951,7,2,-0.5612187454139907,0.0
PF01951,7,3,-0.5111629463477204,0.0
PF01951,7,4,-0.5095412430001197,0.0
PF01951,7,5,-0.2041650551032185,0.0
PF01951,7,6,-0.2744299577336717,0.0
PF01951,7,7,-0.4029580686732759,0.0
PF01951,7,8,-0.4992648217985892,0.0
