Protein family,Layer,Head,Correlation,P-value
PF03463,0,0,-0.2422959539872002,0.0
PF03463,0,1,-0.3150863115839062,0.0
PF03463,0,2,-0.38570605627285026,0.0
PF03463,0,3,-0.20951115275808674,0.0
PF03463,0,4,0.6457206790642338,0.0
PF03463,0,5,-0.5495293108234961,0.0
PF03463,0,6,-0.13983576961589492,1.7714791068396728e-253
PF03463,0,7,-0.29502472916160544,0.0
PF03463,0,8,-0.29587460477611116,0.0
PF03463,0,9,-0.6549253397627216,0.0
PF03463,0,10,-0.0667319892112573,8.644885003334102e-59
PF03463,0,11,-0.2851564277224676,0.0
PF03463,1,0,-0.8281823273627625,0.0
PF03463,1,1,-0.5371089290289031,0.0
PF03463,1,2,-0.8116591739861203,0.0
PF03463,1,3,-0.5265012225100544,0.0
PF03463,1,4,-0.7221831886793896,0.0
PF03463,1,5,-0.6433304741240057,0.0
PF03463,1,6,-0.7821562282850758,0.0
PF03463,1,7,-0.7258526992872776,0.0
PF03463,1,8,-0.6619243594513137,0.0
PF03463,1,9,-0.8767246568929747,0.0
PF03463,1,10,-0.5584877675219126,0.0
PF03463,1,11,-0.34611101715823717,0.0
PF03463,2,0,-0.7190046071732367,0.0
PF03463,2,1,-0.41615279716656206,0.0
PF03463,2,2,-0.7954855860442038,0.0
PF03463,2,3,-0.7139736874734911,0.0
PF03463,2,4,-0.3145239846386278,0.0
PF03463,2,5,-0.36507645976664344,0.0
PF03463,2,6,-0.6192230859028529,0.0
PF03463,2,7,-0.7147095777831719,0.0
PF03463,2,8,-0.6789750965915609,0.0
PF03463,2,9,-0.4485472648609231,0.0
PF03463,2,10,-0.6463690572882541,0.0
PF03463,2,11,-0.8055967627336104,0.0
PF03463,3,0,-0.7602995996447461,0.0
PF03463,3,1,-0.7728073635912509,0.0
PF03463,3,2,-0.7624570945946805,0.0
PF03463,3,3,-0.490127044995545,0.0
PF03463,3,4,-0.6867091205409371,0.0
PF03463,3,5,-0.8049639413310987,0.0
PF03463,3,6,-0.26919289552385517,0.0
PF03463,3,7,-0.8202977905525788,0.0
PF03463,3,8,-0.29582333384117304,0.0
PF03463,3,9,-0.7436534043876594,0.0
PF03463,3,10,-0.7786477100250233,0.0
PF03463,3,11,-0.6512261990942101,0.0
PF03463,4,0,-0.7397182495592263,0.0
PF03463,4,1,-0.39548266877858623,0.0
PF03463,4,2,-0.8151952880865203,0.0
PF03463,4,3,-0.7699378463699994,0.0
PF03463,4,4,-0.8069313210022397,0.0
PF03463,4,5,-0.8017856843974388,0.0
PF03463,4,6,-0.7370606090380523,0.0
PF03463,4,7,-0.5347341034471703,0.0
PF03463,4,8,-0.7411761489050718,0.0
PF03463,4,9,-0.7305222485609296,0.0
PF03463,4,10,-0.7394623240196023,0.0
PF03463,4,11,-0.7746429595465051,0.0
PF03463,5,0,-0.6466620352413445,0.0
PF03463,5,1,-0.6864641596407614,0.0
PF03463,5,2,-0.8549659537779751,0.0
PF03463,5,3,-0.7738598259663146,0.0
PF03463,5,4,-0.8712884967780857,0.0
PF03463,5,5,-0.6618198607575827,0.0
PF03463,5,6,-0.8467098538080537,0.0
PF03463,5,7,-0.8043424044913006,0.0
PF03463,5,8,-0.7822032110793435,0.0
PF03463,5,9,-0.8505766137130448,0.0
PF03463,5,10,-0.77865451647712,0.0
PF03463,5,11,-0.6379028277835815,0.0
PF03463,6,0,-0.8111799972665246,0.0
PF03463,6,1,-0.7229187371657801,0.0
PF03463,6,2,-0.8242807512141348,0.0
PF03463,6,3,-0.7605957393983711,0.0
PF03463,6,4,-0.8134784815675551,0.0
PF03463,6,5,-0.6487900640485796,0.0
PF03463,6,6,-0.8619967863235142,0.0
PF03463,6,7,-0.8047393108285601,0.0
PF03463,6,8,-0.8257658550274095,0.0
PF03463,6,9,-0.8138851117693756,0.0
PF03463,6,10,-0.7582383054475905,0.0
PF03463,6,11,-0.1446608409372859,2.6106618252327605e-271
PF03463,7,0,-0.7827349414704184,0.0
PF03463,7,1,-0.8379701868482906,0.0
PF03463,7,2,-0.8609044802086804,0.0
PF03463,7,3,-0.8474114875959831,0.0
PF03463,7,4,-0.8175413673346964,0.0
PF03463,7,5,-0.6938508686197057,0.0
PF03463,7,6,-0.7322311490851223,0.0
PF03463,7,7,-0.8119256615240784,0.0
PF03463,7,8,-0.8374565745802994,0.0
PF03463,7,9,-0.8334634781970821,0.0
PF03463,7,10,-0.83589376909055,0.0
PF03463,7,11,-0.24558117040397062,0.0
PF03463,8,0,-0.8550633146028128,0.0
PF03463,8,1,-0.8435172733526467,0.0
PF03463,8,2,0.4347359851061243,0.0
PF03463,8,3,-0.7896352867670717,0.0
PF03463,8,4,-0.8319456373119197,0.0
PF03463,8,5,-0.7738813038664951,0.0
PF03463,8,6,-0.4380672883033956,0.0
PF03463,8,7,-0.7850502909846646,0.0
PF03463,8,8,-0.3456227428224114,0.0
PF03463,8,9,-0.7894935137718085,0.0
PF03463,8,10,-0.8156301576518531,0.0
PF03463,8,11,-0.8134313110705559,0.0
PF03463,9,0,-0.8071105867878179,0.0
PF03463,9,1,-0.8207432078143132,0.0
PF03463,9,2,-0.8142407285628505,0.0
PF03463,9,3,-0.8582279039174908,0.0
PF03463,9,4,-0.8536827492113469,0.0
PF03463,9,5,-0.8044096025384095,0.0
PF03463,9,6,-0.7951666828216172,0.0
PF03463,9,7,-0.7981059341715002,0.0
PF03463,9,8,-0.8394337669531081,0.0
PF03463,9,9,-0.6506351919398934,0.0
PF03463,9,10,-0.7976767190973856,0.0
PF03463,9,11,-0.8606920948321913,0.0
PF03463,10,0,-0.8322002090644018,0.0
PF03463,10,1,-0.6847776643919602,0.0
PF03463,10,2,-0.7718810404979062,0.0
PF03463,10,3,-0.788958184858965,0.0
PF03463,10,4,-0.8618879050083988,0.0
PF03463,10,5,-0.7596339678479183,0.0
PF03463,10,6,-0.8060312613318943,0.0
PF03463,10,7,-0.8214558511840949,0.0
PF03463,10,8,-0.8337111230544397,0.0
PF03463,10,9,-0.8346797537760192,0.0
PF03463,10,10,-0.8204828880781118,0.0
PF03463,10,11,-0.7291310118156407,0.0
PF03463,11,0,-0.8489454712700428,0.0
PF03463,11,1,-0.7715530556946113,0.0
PF03463,11,2,-0.8216507314046773,0.0
PF03463,11,3,-0.8116938056414754,0.0
PF03463,11,4,-0.823820366357767,0.0
PF03463,11,5,-0.8024162361335492,0.0
PF03463,11,6,-0.8335700263207234,0.0
PF03463,11,7,-0.8374376901646704,0.0
PF03463,11,8,-0.6526580533087114,0.0
PF03463,11,9,-0.24053182926800026,0.0
PF03463,11,10,-0.8396919239679808,0.0
PF03463,11,11,-0.8297537215721169,0.0
