Protein family,Layer,Head,Correlation,P-value
PF20171,0,0,-0.5512384024867448,0.0
PF20171,0,1,-0.6057105448184786,0.0
PF20171,0,2,-0.5699889214975439,0.0
PF20171,0,3,-0.34784755219321045,0.0
PF20171,0,4,0.6477063793212935,0.0
PF20171,0,5,-0.006564519804556202,0.39347430703279296
PF20171,0,6,-0.1279927150467168,1.1738761947831187e-62
PF20171,0,7,-0.4149620868797784,0.0
PF20171,0,8,-0.3898688472911462,0.0
PF20171,0,9,-0.7523691323304427,0.0
PF20171,0,10,-0.09255898005674489,1.7671733414057053e-33
PF20171,0,11,-0.41724275198728905,0.0
PF20171,1,0,-0.7163707364396886,0.0
PF20171,1,1,-0.11319666052076802,2.5774468270637945e-49
PF20171,1,2,-0.6761907152728508,0.0
PF20171,1,3,-0.2908233818751587,0.0
PF20171,1,4,-0.6060217487443972,0.0
PF20171,1,5,-0.4669758595515755,0.0
PF20171,1,6,-0.5706265938376996,0.0
PF20171,1,7,-0.3872613229540179,0.0
PF20171,1,8,-0.6831535450386959,0.0
PF20171,1,9,-0.7006290889422387,0.0
PF20171,1,10,-0.06924596704633203,2.020955930743682e-19
PF20171,1,11,-0.45534850669025834,0.0
PF20171,2,0,-0.3697589667441395,0.0
PF20171,2,1,-0.5202395566833896,0.0
PF20171,2,2,-0.5836969568865289,0.0
PF20171,2,3,-0.4455890218831798,0.0
PF20171,2,4,-0.024173915795132384,0.001673196508095702
PF20171,2,5,0.10418747830851346,5.238153402457949e-42
PF20171,2,6,-0.26119985292561715,1.197725362417923e-261
PF20171,2,7,-0.43517672086616527,0.0
PF20171,2,8,-0.4695428692045045,0.0
PF20171,2,9,0.05601697643837505,3.1601633035976444e-13
PF20171,2,10,-0.48614362135871214,0.0
PF20171,2,11,-0.6334310401589236,0.0
PF20171,3,0,-0.6693685351761136,0.0
PF20171,3,1,-0.5657553762879352,0.0
PF20171,3,2,-0.4965728118048531,0.0
PF20171,3,3,-0.12765398125232466,2.476252662562223e-62
PF20171,3,4,-0.38388535109619126,0.0
PF20171,3,5,-0.4758959539021397,0.0
PF20171,3,6,-0.4887256962819225,0.0
PF20171,3,7,-0.6562156416637341,0.0
PF20171,3,8,-0.08190702083381796,1.4832301883890544e-26
PF20171,3,9,-0.713455397511067,0.0
PF20171,3,10,-0.6559179872939761,0.0
PF20171,3,11,-0.5876416042598982,0.0
PF20171,4,0,-0.623074253894976,0.0
PF20171,4,1,-0.4384028943138697,0.0
PF20171,4,2,-0.5838457716051959,0.0
PF20171,4,3,-0.507985823294189,0.0
PF20171,4,4,-0.5848915031447044,0.0
PF20171,4,5,-0.393183151248391,0.0
PF20171,4,6,-0.41470893276542636,0.0
PF20171,4,7,-0.2932586485633688,0.0
PF20171,4,8,-0.4510624614419372,0.0
PF20171,4,9,-0.3879243440762091,0.0
PF20171,4,10,-0.6315404407107182,0.0
PF20171,4,11,-0.7067495429332481,0.0
PF20171,5,0,-0.001412355459431034,0.8543329742683564
PF20171,5,1,0.08431910713404077,4.757088257546963e-28
PF20171,5,2,-0.6637657809147425,0.0
PF20171,5,3,-0.3623142481457003,0.0
PF20171,5,4,-0.5926521689914157,0.0
PF20171,5,5,-0.31591244962255893,0.0
PF20171,5,6,-0.48832794961933795,0.0
PF20171,5,7,-0.49671969689626405,0.0
PF20171,5,8,-0.07468576659694237,2.4293554670288855e-22
PF20171,5,9,-0.574813270800703,0.0
PF20171,5,10,-0.2373705443289974,4.0751508901096777e-215
PF20171,5,11,0.04656990419895836,1.3874751628569648e-09
PF20171,6,0,-0.5097018510111182,0.0
PF20171,6,1,-0.31604461684281476,0.0
PF20171,6,2,-0.5007975551643337,0.0
PF20171,6,3,-0.25799612354029017,4.248528830104422e-255
PF20171,6,4,-0.4728362534026377,0.0
PF20171,6,5,-0.6305763462142977,0.0
PF20171,6,6,-0.660564411090618,0.0
PF20171,6,7,-0.5192691010275279,0.0
PF20171,6,8,-0.5475937450711017,0.0
PF20171,6,9,-0.4555606320866279,0.0
PF20171,6,10,-0.5067286368407673,0.0
PF20171,6,11,0.287608220330643,0.0
PF20171,7,0,-0.31458451080569666,0.0
PF20171,7,1,-0.505701920926673,0.0
