Protein family,Layer,Head,Correlation,P-value
PF00168,0,0,0.03949392402145301,2.1260849915410414e-24
PF00168,0,1,-0.2767983707513478,0.0
PF00168,0,2,-0.31795952086381224,0.0
PF00168,0,3,-0.06816437001586288,2.193917513974848e-69
PF00168,0,4,0.2804894029510224,0.0
PF00168,0,5,-0.028882718497009324,9.113328327685014e-14
PF00168,0,6,0.00852460335465261,0.02785330640408824
PF00168,0,7,-0.2632724077656507,0.0
PF00168,0,8,-0.2341771948307807,0.0
PF00168,0,9,-0.26358965505201465,0.0
PF00168,0,10,0.2052402620144152,0.0
PF00168,0,11,-0.18032664613848964,0.0
PF00168,1,0,-0.1976107787480059,0.0
PF00168,1,1,0.048984398118499875,1.1872767166722772e-36
PF00168,1,2,-0.35647188760737736,0.0
PF00168,1,3,-0.38272938938996903,0.0
PF00168,1,4,-0.3561470882185993,0.0
PF00168,1,5,-0.2693870428298716,0.0
PF00168,1,6,-0.3390806042656329,0.0
PF00168,1,7,-0.18771050642268228,0.0
PF00168,1,8,-0.3239805764129349,0.0
PF00168,1,9,-0.2010034246196155,0.0
PF00168,1,10,-0.1595453705441634,0.0
PF00168,1,11,-0.2942314061089704,0.0
PF00168,2,0,-0.09359586858306151,2.2023592965651684e-129
PF00168,2,1,-0.28760883333469406,0.0
PF00168,2,2,-0.2162918023091354,0.0
PF00168,2,3,-0.07546272285998927,1.1682396428338016e-84
PF00168,2,4,-0.2003991924161518,0.0
PF00168,2,5,0.2951969450882051,0.0
PF00168,2,6,-0.06016721224460045,1.9512259799116517e-54
PF00168,2,7,-0.25894353554608956,0.0
PF00168,2,8,-0.27858250999170603,0.0
PF00168,2,9,-0.08586262864257391,4.0010936059228183e-109
PF00168,2,10,-0.25517239000326447,0.0
PF00168,2,11,-0.3015399242636701,0.0
PF00168,3,0,-0.2198688286599714,0.0
PF00168,3,1,-0.17680740655196817,0.0
PF00168,3,2,-0.18429028775077586,0.0
PF00168,3,3,0.16096374867090382,0.0
PF00168,3,4,-0.2944816963020807,0.0
PF00168,3,5,-0.25209396004508333,0.0
PF00168,3,6,-0.1808943889518973,0.0
PF00168,3,7,-0.302977476149872,0.0
PF00168,3,8,0.15610487142059162,0.0
PF00168,3,9,-0.2726441224435457,0.0
PF00168,3,10,-0.26570536817066076,0.0
PF00168,3,11,-0.08924009858677033,9.363173098461155e-118
PF00168,4,0,-0.23497864363389473,0.0
PF00168,4,1,0.23327495279676996,0.0
PF00168,4,2,-0.2954754636670239,0.0
PF00168,4,3,-0.27623003765652737,0.0
PF00168,4,4,-0.2590812791798944,0.0
PF00168,4,5,-0.2355720508810039,0.0
PF00168,4,6,-0.23551548444489218,0.0
PF00168,4,7,0.08451329122885343,9.039855841458343e-106
PF00168,4,8,-0.2713450063278875,0.0
PF00168,4,9,-0.20373303399525444,0.0
