Protein family,Layer,Head,Correlation,P-value
PF00484,0,0,-0.39319759344761224,0.0
PF00484,0,1,-0.4935153544927632,0.0
PF00484,0,2,-0.5139373728869016,0.0
PF00484,0,3,-0.37943366559608477,0.0
PF00484,0,4,0.4597857400409957,0.0
PF00484,0,5,-0.3552986163159388,0.0
PF00484,0,6,-0.25730190293583244,0.0
PF00484,0,7,-0.4848822797136268,0.0
PF00484,0,8,-0.4765589571003748,0.0
PF00484,0,9,-0.5140869263369949,0.0
PF00484,0,10,-0.08161417318321561,2.702899965699733e-94
PF00484,0,11,-0.4566742753252749,0.0
PF00484,1,0,-0.5457518689713148,0.0
PF00484,1,1,-0.33098621470417244,0.0
PF00484,1,2,-0.5115032400864502,0.0
PF00484,1,3,-0.5002199913518915,0.0
PF00484,1,4,-0.5493007573673614,0.0
PF00484,1,5,-0.5153167811203819,0.0
PF00484,1,6,-0.5108930679465834,0.0
PF00484,1,7,-0.5058468139983098,0.0
PF00484,1,8,-0.5584706622173825,0.0
PF00484,1,9,-0.5932433051667352,0.0
PF00484,1,10,-0.4850491470278191,0.0
PF00484,1,11,-0.46692371884765854,0.0
PF00484,2,0,-0.4812472348959891,0.0
PF00484,2,1,-0.5444512148812943,0.0
PF00484,2,2,-0.5377732789298162,0.0
PF00484,2,3,-0.48510534905595004,0.0
PF00484,2,4,-0.3658978556933481,0.0
PF00484,2,5,-0.2318430676016404,0.0
PF00484,2,6,-0.445475342530348,0.0
PF00484,2,7,-0.5200471858459468,0.0
PF00484,2,8,-0.5479864179738441,0.0
PF00484,2,9,-0.4346536703768638,0.0
PF00484,2,10,-0.5321004389752311,0.0
PF00484,2,11,-0.5411039491979526,0.0
PF00484,3,0,-0.5319118634527231,0.0
PF00484,3,1,-0.4751164775406225,0.0
PF00484,3,2,-0.49269324830743366,0.0
PF00484,3,3,-0.27258558272803307,0.0
PF00484,3,4,-0.557069478748087,0.0
PF00484,3,5,-0.5015287034225235,0.0
PF00484,3,6,-0.427402821081389,0.0
PF00484,3,7,-0.5143573863791077,0.0
PF00484,3,8,0.3439349155574862,0.0
PF00484,3,9,-0.5715617870321555,0.0
PF00484,3,10,-0.5074482059938049,0.0
PF00484,3,11,-0.43939363767657486,0.0
PF00484,4,0,-0.4872928902502224,0.0
PF00484,4,1,-0.21450413683910005,0.0
PF00484,4,2,-0.5144361656480342,0.0
PF00484,4,3,-0.4935321860279021,0.0
PF00484,4,4,-0.4949319474979002,0.0
PF00484,4,5,-0.4780793672720094,0.0
PF00484,4,6,-0.4821104041961291,0.0
PF00484,4,7,-0.3614900999442217,0.0
PF00484,4,8,-0.4946399532123374,0.0
PF00484,4,9,-0.4869845692958462,0.0
PF00484,4,10,-0.5189686513794408,0.0
PF00484,4,11,-0.5265142646919893,0.0
PF00484,5,0,-0.3047296471820141,0.0
PF00484,5,1,-0.3636165328752429,0.0
PF00484,5,2,-0.5166252072461143,0.0
PF00484,5,3,-0.4507513537742593,0.0
PF00484,5,4,-0.5002705493305647,0.0
PF00484,5,5,-0.3417989458835408,0.0
PF00484,5,6,-0.49043456410954744,0.0
PF00484,5,7,-0.458170965453865,0.0
PF00484,5,8,-0.44724669199867667,0.0
PF00484,5,9,-0.4909508368785331,0.0
PF00484,5,10,-0.44076539459611486,0.0
PF00484,5,11,-0.14052098497698395,2.203013876056071e-277
PF00484,6,0,-0.47361309293244275,0.0
PF00484,6,1,-0.4216785921697739,0.0
PF00484,6,2,-0.4798317757313315,0.0
PF00484,6,3,-0.40593278586448883,0.0
PF00484,6,4,-0.46346274278333766,0.0
PF00484,6,5,-0.3979715333317321,0.0
PF00484,6,6,-0.5270200955442054,0.0
PF00484,6,7,-0.47834320166264227,0.0
PF00484,6,8,-0.46592216166860284,0.0
PF00484,6,9,-0.46870533643795803,0.0
PF00484,6,10,-0.45218970025726457,0.0
PF00484,6,11,0.1434714665111084,3.483195548482705e-289
PF00484,7,0,-0.4481633393841809,0.0
PF00484,7,1,-0.498259653932817,0.0
PF00484,7,2,-0.530484474392599,0.0
PF00484,7,3,-0.505567208218763,0.0
PF00484,7,4,-0.482326130936339,0.0
PF00484,7,5,-0.4034409100287507,0.0
PF00484,7,6,-0.30047239084001864,0.0
PF00484,7,7,-0.4971706546951804,0.0
PF00484,7,8,-0.5016957772503832,0.0
PF00484,7,9,-0.48483525892103513,0.0
PF00484,7,10,-0.5126055729292187,0.0
PF00484,7,11,0.09507429161687465,2.0510635901157727e-127
PF00484,8,0,-0.5106565627274803,0.0
PF00484,8,1,-0.5130901325969942,0.0
PF00484,8,2,0.31474707631968846,0.0
PF00484,8,3,-0.4627250855966504,0.0
PF00484,8,4,-0.495073925455919,0.0
PF00484,8,5,-0.4675157069360982,0.0
PF00484,8,6,-0.054255610141407264,1.2966830867321336e-42
PF00484,8,7,-0.46605766993393705,0.0
PF00484,8,8,-0.2934278555247326,0.0
PF00484,8,9,-0.46640193178248657,0.0
PF00484,8,10,-0.48300983071906106,0.0
PF00484,8,11,-0.47926914723011055,0.0
PF00484,9,0,-0.478195095422454,0.0
PF00484,9,1,-0.4811216408518296,0.0
PF00484,9,2,-0.5008992195854165,0.0
PF00484,9,3,-0.5077053868841973,0.0
PF00484,9,4,-0.5086158916369348,0.0
PF00484,9,5,-0.48106676665290105,0.0
PF00484,9,6,-0.45492846275437615,0.0
PF00484,9,7,-0.4574393592601485,0.0
PF00484,9,8,-0.5093047043329784,0.0
PF00484,9,9,-0.3272786164010665,0.0
PF00484,9,10,-0.47452741195908266,0.0
PF00484,9,11,-0.5080921756358828,0.0
PF00484,10,0,-0.5203252498893468,0.0
PF00484,10,1,-0.41066891650666865,0.0
PF00484,10,2,-0.39516165943456283,0.0
PF00484,10,3,-0.4954177841541529,0.0
PF00484,10,4,-0.5451125538453825,0.0
PF00484,10,5,-0.4790537813901783,0.0
PF00484,10,6,-0.48493653767064676,0.0
PF00484,10,7,-0.5045674583161661,0.0
PF00484,10,8,-0.5117594155391989,0.0
PF00484,10,9,-0.52722079961468,0.0
PF00484,10,10,-0.5158572901435531,0.0
PF00484,10,11,-0.4704411121624345,0.0
PF00484,11,0,-0.5315345261704673,0.0
PF00484,11,1,-0.4978600497558853,0.0
PF00484,11,2,-0.5104488299245638,0.0
PF00484,11,3,-0.5023498303027757,0.0
PF00484,11,4,-0.497993391054936,0.0
PF00484,11,5,-0.5033623626245748,0.0
PF00484,11,6,-0.5315573781066297,0.0
PF00484,11,7,-0.5411883664957498,0.0
PF00484,11,8,-0.4220141268096622,0.0
PF00484,11,9,-0.032151363368636485,5.314654881184313e-16
PF00484,11,10,-0.5267568843951502,0.0
PF00484,11,11,-0.5092691567131749,0.0
