Protein family,Layer,Correlation,P value
PF00066,0,0.23390899544390403,2.4378487519059897e-134
PF00066,1,0.18226889075384592,1.9274126921264928e-81
PF00066,2,0.15742379946950627,5.7362854364064115e-61
PF00066,3,0.17893027963266855,1.6602794716298016e-78
PF00066,4,0.17943130970198387,6.072443773356274e-79
PF00066,5,0.1426597322056695,2.7861135159624847e-50
PF00066,6,0.11117773447426775,4.2620551447073255e-31
PF00066,7,0.0994141836354571,3.6318445173777253e-25
PF00066,8,0.09343732853911169,2.0828034130207236e-22
PF00066,9,0.11129670445274939,3.683241076266982e-31
PF00066,10,0.13432386079133934,9.973620683004285e-45
PF00066,11,0.1654619927562831,3.015128336807623e-67
