Protein family,Layer,Correlation,P value
PF00672,0,0.08935620809460906,2.4504674223620874e-80
PF00672,1,0.0760053854540845,1.4239628781175866e-58
PF00672,2,0.0615469824658203,5.574316070961714e-39
PF00672,3,0.022534253398584825,1.7728039279730265e-06
PF00672,4,-0.0017580181419312806,0.7093793524770271
PF00672,5,-0.010457251782000136,0.026627442818948032
PF00672,6,-0.007230392955574863,0.12532003696123173
PF00672,7,-0.022634081354691245,1.595342401550933e-06
PF00672,8,-0.045353787663299505,6.60328204642884e-22
PF00672,9,-0.07145644706226566,5.783755696477133e-52
PF00672,10,-0.07150059539532204,5.012280458953484e-52
PF00672,11,-0.0682907561504013,1.3190699492791846e-47
