Protein family,Layer,Correlation,P value
PF00168,0,0.2753476458638963,0.0
PF00168,1,0.21427846052191704,0.0
PF00168,2,0.18090832690989342,0.0
PF00168,3,0.15740073971215135,0.0
PF00168,4,0.1252629266158481,6.353449190421732e-231
PF00168,5,0.035612004999456395,3.905118182126207e-20
PF00168,6,-0.023632444955737495,1.0746566453559448e-09
PF00168,7,-0.020560735885264282,1.1259211550109094e-07
PF00168,8,-0.024030441174076524,5.623661821500058e-10
PF00168,9,0.01531837959128672,7.740374882224427e-05
PF00168,10,0.051968288037386304,4.831762654024705e-41
PF00168,11,0.06661813127679082,2.3829400105076066e-66
