Protein family,Layer,Head,Correlation,P-value
PF00168,0,0,0.015813110577751928,4.5043259864495674e-05
PF00168,0,1,-0.27983306118742696,0.0
PF00168,0,2,-0.3220179676543389,0.0
PF00168,0,3,-0.08697324101644745,6.328370392128489e-112
PF00168,0,4,0.2566010147036876,0.0
PF00168,0,5,-0.06691743708796308,6.235985102215534e-67
PF00168,0,6,-0.022446242621821582,6.965616498018416e-09
PF00168,0,7,-0.2598766480088866,0.0
PF00168,0,8,-0.23157486765291188,0.0
PF00168,0,9,-0.25720321292608717,0.0
PF00168,0,10,0.20663666352899165,0.0
PF00168,0,11,-0.17471424904932997,0.0
PF00168,1,0,-0.25156835009134,0.0
PF00168,1,1,0.048719559924053704,2.8299184166997443e-36
PF00168,1,2,-0.39749150461763766,0.0
PF00168,1,3,-0.33081619711736765,0.0
PF00168,1,4,-0.37835380916020467,0.0
PF00168,1,5,-0.29342600039887284,0.0
PF00168,1,6,-0.4161769484616736,0.0
PF00168,1,7,-0.1792355396446517,0.0
PF00168,1,8,-0.30529260313658524,0.0
PF00168,1,9,-0.2146606364541694,0.0
PF00168,1,10,-0.06664288452467662,2.1333516664184274e-66
PF00168,1,11,-0.2919712707099924,0.0
PF00168,2,0,0.09725552858585836,1.3747853616563216e-139
PF00168,2,1,-0.27096163527278505,0.0
PF00168,2,2,-0.10498209415738023,1.9319245938550792e-162
PF00168,2,3,0.0402330853706359,2.9277992551210884e-25
PF00168,2,4,-0.19548886243858438,0.0
PF00168,2,5,0.3974914351899504,0.0
PF00168,2,6,0.018370838230945624,2.1373170097940168e-06
PF00168,2,7,-0.22133848030691014,0.0
PF00168,2,8,-0.20513863810895835,0.0
PF00168,2,9,-0.012952108949492553,0.0008326055146429129
PF00168,2,10,-0.17974411185098907,0.0
PF00168,2,11,-0.12677162766205266,1.6336737048134109e-236
PF00168,3,0,-0.1923277855836277,0.0
PF00168,3,1,-0.18309472952455763,0.0
PF00168,3,2,-0.14477486747292134,1.452591090364128e-308
PF00168,3,3,0.1146050771819008,2.1508144483064374e-193
PF00168,3,4,-0.24711107371235916,0.0
PF00168,3,5,-0.22356716566897555,0.0
PF00168,3,6,-0.19987717535381402,0.0
PF00168,3,7,-0.29153442610631924,0.0
PF00168,3,8,0.049108999988526955,7.877224848772672e-37
PF00168,3,9,-0.25006017430106625,0.0
PF00168,3,10,-0.24728848814822268,0.0
PF00168,3,11,-0.1379213814917265,5.726868550140782e-280
PF00168,4,0,-0.18544547616530388,0.0
PF00168,4,1,0.13057079373473657,6.779050678865116e-251
PF00168,4,2,-0.26308446089984894,0.0
PF00168,4,3,-0.21818082037470604,0.0
PF00168,4,4,-0.21077745428437755,0.0
PF00168,4,5,-0.19228341718073433,0.0
PF00168,4,6,-0.1761273893992709,0.0
PF00168,4,7,0.15865381264881429,0.0
PF00168,4,8,-0.229215090355592,0.0
PF00168,4,9,-0.13066333362905191,2.988020372119933e-251
PF00168,4,10,-0.2202329761698023,0.0
PF00168,4,11,-0.15595422685440347,0.0
PF00168,5,0,0.17935387879576792,0.0
PF00168,5,1,-0.028396486434124398,2.342523725850985e-13
PF00168,5,2,-0.19206153255852396,0.0
PF00168,5,3,0.017140832052920787,9.753080001335568e-06
PF00168,5,4,-0.22945622226681103,0.0
PF00168,5,5,0.12519213974108287,1.1576751787896917e-230
PF00168,5,6,-0.13163811434344594,5.150539387192006e-255
PF00168,5,7,-0.0016025594568184255,0.6792748671200379
PF00168,5,8,-0.025975024083623035,2.0479783160210445e-11
PF00168,5,9,-0.17140965996522856,0.0
PF00168,5,10,-0.010862006973764863,0.005071956211915501
PF00168,5,11,0.053056146977715817,1.0453697799418582e-42
PF00168,6,0,-0.18338100292323403,0.0
PF00168,6,1,-0.04092093590716873,4.4785953955501936e-26
PF00168,6,2,-0.16589990294299917,0.0
PF00168,6,3,-0.0825480942342193,5.558708698302692e-101
PF00168,6,4,-0.12074590068868422,1.3402283758119895e-214
PF00168,6,5,-0.3703383502775686,0.0
PF00168,6,6,-0.20847636460296923,0.0
PF00168,6,7,-0.0949720937745215,3.564535910740872e-133
PF00168,6,8,-0.15935143496722437,0.0
PF00168,6,9,-0.1410405507864151,8.35634790707365e-293
PF00168,6,10,-0.022671014449415047,4.922719832158051e-09
PF00168,6,11,0.12935546615952703,3.0167966536558075e-246
PF00168,7,0,-0.08476963716953072,2.1042878134572665e-106
PF00168,7,1,-0.16557371282794986,0.0
PF00168,7,2,-0.20598238931882754,0.0
PF00168,7,3,-0.20623737992084007,0.0
PF00168,7,4,-0.20609484380744603,0.0
PF00168,7,5,0.0077726917183996635,0.04492595353084494
PF00168,7,6,-0.031952181425070114,1.6431538516120594e-16
PF00168,7,7,-0.09291805451623499,1.5464439423567057e-127
PF00168,7,8,-0.18695017607881684,0.0
PF00168,7,9,-0.13331642073740943,1.4598872729193402e-261
PF00168,7,10,-0.19107216070376346,0.0
PF00168,7,11,-0.06119787185375849,2.939976127831489e-56
PF00168,8,0,-0.17970526094223677,0.0
PF00168,8,1,-0.1832914357591719,0.0
PF00168,8,2,0.1537296426554319,0.0
PF00168,8,3,-0.07765227034765272,1.5168445091997875e-89
PF00168,8,4,-0.1133672985157788,2.9481553992514347e-189
PF00168,8,5,-0.14850769822940857,0.0
PF00168,8,6,0.08224025144960172,3.053685455419338e-100
PF00168,8,7,-0.13552724791715143,2.560103910904991e-270
PF00168,8,8,0.1783592787730442,0.0
PF00168,8,9,-0.009508148541776567,0.014162635212595129
PF00168,8,10,-0.13849263493590622,2.687807320039413e-282
PF00168,8,11,-0.15998500617702316,0.0
PF00168,9,0,-0.16642478464973423,0.0
PF00168,9,1,-0.15309827883578658,0.0
PF00168,9,2,-0.18695866569187844,0.0
PF00168,9,3,-0.18439400779300363,0.0
PF00168,9,4,-0.21613486707400256,0.0
PF00168,9,5,-0.15041088905383906,0.0
