Protein family,Layer,Correlation,P value
PF00168,0,0.16661359809359724,0.0
PF00168,1,0.1207151245456304,1.7230081681522503e-214
PF00168,2,0.11327467845151173,5.987682971258846e-189
PF00168,3,0.0932148402323546,2.412845944730366e-128
PF00168,4,0.06843809083043553,6.259194298809572e-70
PF00168,5,0.08085867485037634,5.900282274047053e-97
PF00168,6,0.06942689905558153,6.464788601412704e-72
PF00168,7,0.08254055110572374,5.796101076738598e-101
PF00168,8,0.0843743040799728,1.9887763955112547e-105
PF00168,9,0.0746734844522516,6.2294935841441454e-83
PF00168,10,0.05502126152435561,8.411761067000924e-46
PF00168,11,0.03359157404285013,4.362779847650914e-18
